local_id	persistent_id	batch
L1000_LINCS_DCIC_2021_KDC008_HA1E_96H_A17_UnTrt.tsv.gz	https://lincs-dcic.s3.amazonaws.com/LINCS-data-2020/L1000/ctl/L1000_LINCS_DCIC_KDC008_HA1E_96H_A17_UnTrt.tsv.gz	KDC008_HA1E_96H
L1000_LINCS_DCIC_2021_KDC008_HA1E_96H_H02_UnTrt.tsv.gz	https://lincs-dcic.s3.amazonaws.com/LINCS-data-2020/L1000/ctl/L1000_LINCS_DCIC_KDC008_HA1E_96H_H02_UnTrt.tsv.gz	KDC008_HA1E_96H
L1000_LINCS_DCIC_2021_KDC008_HA1E_96H_K08_UnTrt.tsv.gz	https://lincs-dcic.s3.amazonaws.com/LINCS-data-2020/L1000/ctl/L1000_LINCS_DCIC_KDC008_HA1E_96H_K08_UnTrt.tsv.gz	KDC008_HA1E_96H
L1000_LINCS_DCIC_2021_KDC008_HA1E_96H_N03_UnTrt.tsv.gz	https://lincs-dcic.s3.amazonaws.com/LINCS-data-2020/L1000/ctl/L1000_LINCS_DCIC_KDC008_HA1E_96H_N03_UnTrt.tsv.gz	KDC008_HA1E_96H
L1000_LINCS_DCIC_2021_KDC008_HCC515_96H_A17_UnTrt.tsv.gz	https://lincs-dcic.s3.amazonaws.com/LINCS-data-2020/L1000/ctl/L1000_LINCS_DCIC_KDC008_HCC515_96H_A17_UnTrt.tsv.gz	KDC008_HCC515_96H
L1000_LINCS_DCIC_2021_KDC008_HCC515_96H_H02_UnTrt.tsv.gz	https://lincs-dcic.s3.amazonaws.com/LINCS-data-2020/L1000/ctl/L1000_LINCS_DCIC_KDC008_HCC515_96H_H02_UnTrt.tsv.gz	KDC008_HCC515_96H
L1000_LINCS_DCIC_2021_KDC008_HCC515_96H_K08_UnTrt.tsv.gz	https://lincs-dcic.s3.amazonaws.com/LINCS-data-2020/L1000/ctl/L1000_LINCS_DCIC_KDC008_HCC515_96H_K08_UnTrt.tsv.gz	KDC008_HCC515_96H
L1000_LINCS_DCIC_2021_KDC008_HCC515_96H_N03_UnTrt.tsv.gz	https://lincs-dcic.s3.amazonaws.com/LINCS-data-2020/L1000/ctl/L1000_LINCS_DCIC_KDC008_HCC515_96H_N03_UnTrt.tsv.gz	KDC008_HCC515_96H
L1000_LINCS_DCIC_2021_KDC008_HEPG2_96H_A17_UnTrt.tsv.gz	https://lincs-dcic.s3.amazonaws.com/LINCS-data-2020/L1000/ctl/L1000_LINCS_DCIC_KDC008_HEPG2_96H_A17_UnTrt.tsv.gz	KDC008_HEPG2_96H
L1000_LINCS_DCIC_2021_KDC008_HEPG2_96H_H02_UnTrt.tsv.gz	https://lincs-dcic.s3.amazonaws.com/LINCS-data-2020/L1000/ctl/L1000_LINCS_DCIC_KDC008_HEPG2_96H_H02_UnTrt.tsv.gz	KDC008_HEPG2_96H
L1000_LINCS_DCIC_2021_KDC008_HEPG2_96H_K08_UnTrt.tsv.gz	https://lincs-dcic.s3.amazonaws.com/LINCS-data-2020/L1000/ctl/L1000_LINCS_DCIC_KDC008_HEPG2_96H_K08_UnTrt.tsv.gz	KDC008_HEPG2_96H
L1000_LINCS_DCIC_2021_KDC008_HEPG2_96H_N03_UnTrt.tsv.gz	https://lincs-dcic.s3.amazonaws.com/LINCS-data-2020/L1000/ctl/L1000_LINCS_DCIC_KDC008_HEPG2_96H_N03_UnTrt.tsv.gz	KDC008_HEPG2_96H
L1000_LINCS_DCIC_2021_KDC008_HT29_96H_A17_UnTrt.tsv.gz	https://lincs-dcic.s3.amazonaws.com/LINCS-data-2020/L1000/ctl/L1000_LINCS_DCIC_KDC008_HT29_96H_A17_UnTrt.tsv.gz	KDC008_HT29_96H
L1000_LINCS_DCIC_2021_KDC008_HT29_96H_H02_UnTrt.tsv.gz	https://lincs-dcic.s3.amazonaws.com/LINCS-data-2020/L1000/ctl/L1000_LINCS_DCIC_KDC008_HT29_96H_H02_UnTrt.tsv.gz	KDC008_HT29_96H
L1000_LINCS_DCIC_2021_KDC008_HT29_96H_K08_UnTrt.tsv.gz	https://lincs-dcic.s3.amazonaws.com/LINCS-data-2020/L1000/ctl/L1000_LINCS_DCIC_KDC008_HT29_96H_K08_UnTrt.tsv.gz	KDC008_HT29_96H
L1000_LINCS_DCIC_2021_KDC008_HT29_96H_N03_UnTrt.tsv.gz	https://lincs-dcic.s3.amazonaws.com/LINCS-data-2020/L1000/ctl/L1000_LINCS_DCIC_KDC008_HT29_96H_N03_UnTrt.tsv.gz	KDC008_HT29_96H
L1000_LINCS_DCIC_2021_KDC008_MCF7_96H_A17_UnTrt.tsv.gz	https://lincs-dcic.s3.amazonaws.com/LINCS-data-2020/L1000/ctl/L1000_LINCS_DCIC_KDC008_MCF7_96H_A17_UnTrt.tsv.gz	KDC008_MCF7_96H
L1000_LINCS_DCIC_2021_KDC008_MCF7_96H_H02_UnTrt.tsv.gz	https://lincs-dcic.s3.amazonaws.com/LINCS-data-2020/L1000/ctl/L1000_LINCS_DCIC_KDC008_MCF7_96H_H02_UnTrt.tsv.gz	KDC008_MCF7_96H
L1000_LINCS_DCIC_2021_KDC008_MCF7_96H_K08_UnTrt.tsv.gz	https://lincs-dcic.s3.amazonaws.com/LINCS-data-2020/L1000/ctl/L1000_LINCS_DCIC_KDC008_MCF7_96H_K08_UnTrt.tsv.gz	KDC008_MCF7_96H
L1000_LINCS_DCIC_2021_KDC008_MCF7_96H_N03_UnTrt.tsv.gz	https://lincs-dcic.s3.amazonaws.com/LINCS-data-2020/L1000/ctl/L1000_LINCS_DCIC_KDC008_MCF7_96H_N03_UnTrt.tsv.gz	KDC008_MCF7_96H
L1000_LINCS_DCIC_2021_KDC008_PC3_96H_A17_UnTrt.tsv.gz	https://lincs-dcic.s3.amazonaws.com/LINCS-data-2020/L1000/ctl/L1000_LINCS_DCIC_KDC008_PC3_96H_A17_UnTrt.tsv.gz	KDC008_PC3_96H
L1000_LINCS_DCIC_2021_KDC008_PC3_96H_H02_UnTrt.tsv.gz	https://lincs-dcic.s3.amazonaws.com/LINCS-data-2020/L1000/ctl/L1000_LINCS_DCIC_KDC008_PC3_96H_H02_UnTrt.tsv.gz	KDC008_PC3_96H
L1000_LINCS_DCIC_2021_KDC008_PC3_96H_K08_UnTrt.tsv.gz	https://lincs-dcic.s3.amazonaws.com/LINCS-data-2020/L1000/ctl/L1000_LINCS_DCIC_KDC008_PC3_96H_K08_UnTrt.tsv.gz	KDC008_PC3_96H
L1000_LINCS_DCIC_2021_KDC008_PC3_96H_N03_UnTrt.tsv.gz	https://lincs-dcic.s3.amazonaws.com/LINCS-data-2020/L1000/ctl/L1000_LINCS_DCIC_KDC008_PC3_96H_N03_UnTrt.tsv.gz	KDC008_PC3_96H
L1000_LINCS_DCIC_2021_KDC008_VCAP_120H_A17_UnTrt.tsv.gz	https://lincs-dcic.s3.amazonaws.com/LINCS-data-2020/L1000/ctl/L1000_LINCS_DCIC_KDC008_VCAP_120H_A17_UnTrt.tsv.gz	KDC008_VCAP_120H
L1000_LINCS_DCIC_2021_KDC008_VCAP_120H_H02_UnTrt.tsv.gz	https://lincs-dcic.s3.amazonaws.com/LINCS-data-2020/L1000/ctl/L1000_LINCS_DCIC_KDC008_VCAP_120H_H02_UnTrt.tsv.gz	KDC008_VCAP_120H
L1000_LINCS_DCIC_2021_KDC008_VCAP_120H_K08_UnTrt.tsv.gz	https://lincs-dcic.s3.amazonaws.com/LINCS-data-2020/L1000/ctl/L1000_LINCS_DCIC_KDC008_VCAP_120H_K08_UnTrt.tsv.gz	KDC008_VCAP_120H
L1000_LINCS_DCIC_2021_KDC008_VCAP_120H_N03_UnTrt.tsv.gz	https://lincs-dcic.s3.amazonaws.com/LINCS-data-2020/L1000/ctl/L1000_LINCS_DCIC_KDC008_VCAP_120H_N03_UnTrt.tsv.gz	KDC008_VCAP_120H
L1000_LINCS_DCIC_2021_KDC009_A375_96H_D12_UnTrt.tsv.gz	https://lincs-dcic.s3.amazonaws.com/LINCS-data-2020/L1000/ctl/L1000_LINCS_DCIC_KDC009_A375_96H_D12_UnTrt.tsv.gz	KDC009_A375_96H
L1000_LINCS_DCIC_2021_KDC009_A375_96H_E19_UnTrt.tsv.gz	https://lincs-dcic.s3.amazonaws.com/LINCS-data-2020/L1000/ctl/L1000_LINCS_DCIC_KDC009_A375_96H_E19_UnTrt.tsv.gz	KDC009_A375_96H
L1000_LINCS_DCIC_2021_KDC009_A375_96H_G10_UnTrt.tsv.gz	https://lincs-dcic.s3.amazonaws.com/LINCS-data-2020/L1000/ctl/L1000_LINCS_DCIC_KDC009_A375_96H_G10_UnTrt.tsv.gz	KDC009_A375_96H
L1000_LINCS_DCIC_2021_KDC009_A375_96H_L03_UnTrt.tsv.gz	https://lincs-dcic.s3.amazonaws.com/LINCS-data-2020/L1000/ctl/L1000_LINCS_DCIC_KDC009_A375_96H_L03_UnTrt.tsv.gz	KDC009_A375_96H
L1000_LINCS_DCIC_2021_KDC009_A549_96H_D12_UnTrt.tsv.gz	https://lincs-dcic.s3.amazonaws.com/LINCS-data-2020/L1000/ctl/L1000_LINCS_DCIC_KDC009_A549_96H_D12_UnTrt.tsv.gz	KDC009_A549_96H
L1000_LINCS_DCIC_2021_KDC009_A549_96H_E19_UnTrt.tsv.gz	https://lincs-dcic.s3.amazonaws.com/LINCS-data-2020/L1000/ctl/L1000_LINCS_DCIC_KDC009_A549_96H_E19_UnTrt.tsv.gz	KDC009_A549_96H
L1000_LINCS_DCIC_2021_KDC009_A549_96H_G10_UnTrt.tsv.gz	https://lincs-dcic.s3.amazonaws.com/LINCS-data-2020/L1000/ctl/L1000_LINCS_DCIC_KDC009_A549_96H_G10_UnTrt.tsv.gz	KDC009_A549_96H
L1000_LINCS_DCIC_2021_KDC009_A549_96H_L03_UnTrt.tsv.gz	https://lincs-dcic.s3.amazonaws.com/LINCS-data-2020/L1000/ctl/L1000_LINCS_DCIC_KDC009_A549_96H_L03_UnTrt.tsv.gz	KDC009_A549_96H
L1000_LINCS_DCIC_2021_KDC009_HA1E_96H_D12_UnTrt.tsv.gz	https://lincs-dcic.s3.amazonaws.com/LINCS-data-2020/L1000/ctl/L1000_LINCS_DCIC_KDC009_HA1E_96H_D12_UnTrt.tsv.gz	KDC009_HA1E_96H
L1000_LINCS_DCIC_2021_KDC009_HA1E_96H_E19_UnTrt.tsv.gz	https://lincs-dcic.s3.amazonaws.com/LINCS-data-2020/L1000/ctl/L1000_LINCS_DCIC_KDC009_HA1E_96H_E19_UnTrt.tsv.gz	KDC009_HA1E_96H
L1000_LINCS_DCIC_2021_KDC009_HA1E_96H_G10_UnTrt.tsv.gz	https://lincs-dcic.s3.amazonaws.com/LINCS-data-2020/L1000/ctl/L1000_LINCS_DCIC_KDC009_HA1E_96H_G10_UnTrt.tsv.gz	KDC009_HA1E_96H
L1000_LINCS_DCIC_2021_KDC009_HA1E_96H_L03_UnTrt.tsv.gz	https://lincs-dcic.s3.amazonaws.com/LINCS-data-2020/L1000/ctl/L1000_LINCS_DCIC_KDC009_HA1E_96H_L03_UnTrt.tsv.gz	KDC009_HA1E_96H
L1000_LINCS_DCIC_2021_KDC009_HCC515_96H_D12_UnTrt.tsv.gz	https://lincs-dcic.s3.amazonaws.com/LINCS-data-2020/L1000/ctl/L1000_LINCS_DCIC_KDC009_HCC515_96H_D12_UnTrt.tsv.gz	KDC009_HCC515_96H
L1000_LINCS_DCIC_2021_KDC009_HCC515_96H_E19_UnTrt.tsv.gz	https://lincs-dcic.s3.amazonaws.com/LINCS-data-2020/L1000/ctl/L1000_LINCS_DCIC_KDC009_HCC515_96H_E19_UnTrt.tsv.gz	KDC009_HCC515_96H
L1000_LINCS_DCIC_2021_KDC009_HCC515_96H_G10_UnTrt.tsv.gz	https://lincs-dcic.s3.amazonaws.com/LINCS-data-2020/L1000/ctl/L1000_LINCS_DCIC_KDC009_HCC515_96H_G10_UnTrt.tsv.gz	KDC009_HCC515_96H
L1000_LINCS_DCIC_2021_KDC009_HCC515_96H_L03_UnTrt.tsv.gz	https://lincs-dcic.s3.amazonaws.com/LINCS-data-2020/L1000/ctl/L1000_LINCS_DCIC_KDC009_HCC515_96H_L03_UnTrt.tsv.gz	KDC009_HCC515_96H
L1000_LINCS_DCIC_2021_KDC009_HEPG2_96H_D12_UnTrt.tsv.gz	https://lincs-dcic.s3.amazonaws.com/LINCS-data-2020/L1000/ctl/L1000_LINCS_DCIC_KDC009_HEPG2_96H_D12_UnTrt.tsv.gz	KDC009_HEPG2_96H
L1000_LINCS_DCIC_2021_KDC009_HEPG2_96H_E19_UnTrt.tsv.gz	https://lincs-dcic.s3.amazonaws.com/LINCS-data-2020/L1000/ctl/L1000_LINCS_DCIC_KDC009_HEPG2_96H_E19_UnTrt.tsv.gz	KDC009_HEPG2_96H
L1000_LINCS_DCIC_2021_KDC009_HEPG2_96H_G10_UnTrt.tsv.gz	https://lincs-dcic.s3.amazonaws.com/LINCS-data-2020/L1000/ctl/L1000_LINCS_DCIC_KDC009_HEPG2_96H_G10_UnTrt.tsv.gz	KDC009_HEPG2_96H
L1000_LINCS_DCIC_2021_KDC009_HEPG2_96H_L03_UnTrt.tsv.gz	https://lincs-dcic.s3.amazonaws.com/LINCS-data-2020/L1000/ctl/L1000_LINCS_DCIC_KDC009_HEPG2_96H_L03_UnTrt.tsv.gz	KDC009_HEPG2_96H
L1000_LINCS_DCIC_2021_KDC009_HT29_96H_D12_UnTrt.tsv.gz	https://lincs-dcic.s3.amazonaws.com/LINCS-data-2020/L1000/ctl/L1000_LINCS_DCIC_KDC009_HT29_96H_D12_UnTrt.tsv.gz	KDC009_HT29_96H
L1000_LINCS_DCIC_2021_KDC009_HT29_96H_E19_UnTrt.tsv.gz	https://lincs-dcic.s3.amazonaws.com/LINCS-data-2020/L1000/ctl/L1000_LINCS_DCIC_KDC009_HT29_96H_E19_UnTrt.tsv.gz	KDC009_HT29_96H
L1000_LINCS_DCIC_2021_KDC009_HT29_96H_G10_UnTrt.tsv.gz	https://lincs-dcic.s3.amazonaws.com/LINCS-data-2020/L1000/ctl/L1000_LINCS_DCIC_KDC009_HT29_96H_G10_UnTrt.tsv.gz	KDC009_HT29_96H
L1000_LINCS_DCIC_2021_KDC009_HT29_96H_L03_UnTrt.tsv.gz	https://lincs-dcic.s3.amazonaws.com/LINCS-data-2020/L1000/ctl/L1000_LINCS_DCIC_KDC009_HT29_96H_L03_UnTrt.tsv.gz	KDC009_HT29_96H
L1000_LINCS_DCIC_2021_KDC009_MCF7_96H_D12_UnTrt.tsv.gz	https://lincs-dcic.s3.amazonaws.com/LINCS-data-2020/L1000/ctl/L1000_LINCS_DCIC_KDC009_MCF7_96H_D12_UnTrt.tsv.gz	KDC009_MCF7_96H
L1000_LINCS_DCIC_2021_KDC009_MCF7_96H_E19_UnTrt.tsv.gz	https://lincs-dcic.s3.amazonaws.com/LINCS-data-2020/L1000/ctl/L1000_LINCS_DCIC_KDC009_MCF7_96H_E19_UnTrt.tsv.gz	KDC009_MCF7_96H
L1000_LINCS_DCIC_2021_KDC009_MCF7_96H_G10_UnTrt.tsv.gz	https://lincs-dcic.s3.amazonaws.com/LINCS-data-2020/L1000/ctl/L1000_LINCS_DCIC_KDC009_MCF7_96H_G10_UnTrt.tsv.gz	KDC009_MCF7_96H
L1000_LINCS_DCIC_2021_KDC009_MCF7_96H_L03_UnTrt.tsv.gz	https://lincs-dcic.s3.amazonaws.com/LINCS-data-2020/L1000/ctl/L1000_LINCS_DCIC_KDC009_MCF7_96H_L03_UnTrt.tsv.gz	KDC009_MCF7_96H
L1000_LINCS_DCIC_2021_KDC009_PC3_96H_D12_UnTrt.tsv.gz	https://lincs-dcic.s3.amazonaws.com/LINCS-data-2020/L1000/ctl/L1000_LINCS_DCIC_KDC009_PC3_96H_D12_UnTrt.tsv.gz	KDC009_PC3_96H
L1000_LINCS_DCIC_2021_KDC009_PC3_96H_E19_UnTrt.tsv.gz	https://lincs-dcic.s3.amazonaws.com/LINCS-data-2020/L1000/ctl/L1000_LINCS_DCIC_KDC009_PC3_96H_E19_UnTrt.tsv.gz	KDC009_PC3_96H
L1000_LINCS_DCIC_2021_KDC009_PC3_96H_G10_UnTrt.tsv.gz	https://lincs-dcic.s3.amazonaws.com/LINCS-data-2020/L1000/ctl/L1000_LINCS_DCIC_KDC009_PC3_96H_G10_UnTrt.tsv.gz	KDC009_PC3_96H
L1000_LINCS_DCIC_2021_KDC009_PC3_96H_L03_UnTrt.tsv.gz	https://lincs-dcic.s3.amazonaws.com/LINCS-data-2020/L1000/ctl/L1000_LINCS_DCIC_KDC009_PC3_96H_L03_UnTrt.tsv.gz	KDC009_PC3_96H
L1000_LINCS_DCIC_2021_KDC009_VCAP_120H_D12_UnTrt.tsv.gz	https://lincs-dcic.s3.amazonaws.com/LINCS-data-2020/L1000/ctl/L1000_LINCS_DCIC_KDC009_VCAP_120H_D12_UnTrt.tsv.gz	KDC009_VCAP_120H
L1000_LINCS_DCIC_2021_KDC009_VCAP_120H_E19_UnTrt.tsv.gz	https://lincs-dcic.s3.amazonaws.com/LINCS-data-2020/L1000/ctl/L1000_LINCS_DCIC_KDC009_VCAP_120H_E19_UnTrt.tsv.gz	KDC009_VCAP_120H
L1000_LINCS_DCIC_2021_KDC009_VCAP_120H_G10_UnTrt.tsv.gz	https://lincs-dcic.s3.amazonaws.com/LINCS-data-2020/L1000/ctl/L1000_LINCS_DCIC_KDC009_VCAP_120H_G10_UnTrt.tsv.gz	KDC009_VCAP_120H
L1000_LINCS_DCIC_2021_KDC009_VCAP_120H_L03_UnTrt.tsv.gz	https://lincs-dcic.s3.amazonaws.com/LINCS-data-2020/L1000/ctl/L1000_LINCS_DCIC_KDC009_VCAP_120H_L03_UnTrt.tsv.gz	KDC009_VCAP_120H
L1000_LINCS_DCIC_2021_KDC010_A375_96H_A21_UnTrt.tsv.gz	https://lincs-dcic.s3.amazonaws.com/LINCS-data-2020/L1000/ctl/L1000_LINCS_DCIC_KDC010_A375_96H_A21_UnTrt.tsv.gz	KDC010_A375_96H
L1000_LINCS_DCIC_2021_KDC010_A375_96H_D23_UnTrt.tsv.gz	https://lincs-dcic.s3.amazonaws.com/LINCS-data-2020/L1000/ctl/L1000_LINCS_DCIC_KDC010_A375_96H_D23_UnTrt.tsv.gz	KDC010_A375_96H
L1000_LINCS_DCIC_2021_KDC010_A375_96H_K10_UnTrt.tsv.gz	https://lincs-dcic.s3.amazonaws.com/LINCS-data-2020/L1000/ctl/L1000_LINCS_DCIC_KDC010_A375_96H_K10_UnTrt.tsv.gz	KDC010_A375_96H
L1000_LINCS_DCIC_2021_KDC010_A375_96H_P20_UnTrt.tsv.gz	https://lincs-dcic.s3.amazonaws.com/LINCS-data-2020/L1000/ctl/L1000_LINCS_DCIC_KDC010_A375_96H_P20_UnTrt.tsv.gz	KDC010_A375_96H
L1000_LINCS_DCIC_2021_KDC010_A549_96H_A21_UnTrt.tsv.gz	https://lincs-dcic.s3.amazonaws.com/LINCS-data-2020/L1000/ctl/L1000_LINCS_DCIC_KDC010_A549_96H_A21_UnTrt.tsv.gz	KDC010_A549_96H
L1000_LINCS_DCIC_2021_KDC010_A549_96H_D23_UnTrt.tsv.gz	https://lincs-dcic.s3.amazonaws.com/LINCS-data-2020/L1000/ctl/L1000_LINCS_DCIC_KDC010_A549_96H_D23_UnTrt.tsv.gz	KDC010_A549_96H
L1000_LINCS_DCIC_2021_KDC010_A549_96H_K10_UnTrt.tsv.gz	https://lincs-dcic.s3.amazonaws.com/LINCS-data-2020/L1000/ctl/L1000_LINCS_DCIC_KDC010_A549_96H_K10_UnTrt.tsv.gz	KDC010_A549_96H
L1000_LINCS_DCIC_2021_KDC010_A549_96H_P20_UnTrt.tsv.gz	https://lincs-dcic.s3.amazonaws.com/LINCS-data-2020/L1000/ctl/L1000_LINCS_DCIC_KDC010_A549_96H_P20_UnTrt.tsv.gz	KDC010_A549_96H
L1000_LINCS_DCIC_2021_KDC010_HA1E_96H_A21_UnTrt.tsv.gz	https://lincs-dcic.s3.amazonaws.com/LINCS-data-2020/L1000/ctl/L1000_LINCS_DCIC_KDC010_HA1E_96H_A21_UnTrt.tsv.gz	KDC010_HA1E_96H
L1000_LINCS_DCIC_2021_KDC010_HA1E_96H_D23_UnTrt.tsv.gz	https://lincs-dcic.s3.amazonaws.com/LINCS-data-2020/L1000/ctl/L1000_LINCS_DCIC_KDC010_HA1E_96H_D23_UnTrt.tsv.gz	KDC010_HA1E_96H
L1000_LINCS_DCIC_2021_KDC010_HA1E_96H_K10_UnTrt.tsv.gz	https://lincs-dcic.s3.amazonaws.com/LINCS-data-2020/L1000/ctl/L1000_LINCS_DCIC_KDC010_HA1E_96H_K10_UnTrt.tsv.gz	KDC010_HA1E_96H
L1000_LINCS_DCIC_2021_KDC010_HA1E_96H_P20_UnTrt.tsv.gz	https://lincs-dcic.s3.amazonaws.com/LINCS-data-2020/L1000/ctl/L1000_LINCS_DCIC_KDC010_HA1E_96H_P20_UnTrt.tsv.gz	KDC010_HA1E_96H
L1000_LINCS_DCIC_2021_KDC010_HCC515_96H_A21_UnTrt.tsv.gz	https://lincs-dcic.s3.amazonaws.com/LINCS-data-2020/L1000/ctl/L1000_LINCS_DCIC_KDC010_HCC515_96H_A21_UnTrt.tsv.gz	KDC010_HCC515_96H
L1000_LINCS_DCIC_2021_KDC010_HCC515_96H_D23_UnTrt.tsv.gz	https://lincs-dcic.s3.amazonaws.com/LINCS-data-2020/L1000/ctl/L1000_LINCS_DCIC_KDC010_HCC515_96H_D23_UnTrt.tsv.gz	KDC010_HCC515_96H
L1000_LINCS_DCIC_2021_KDC010_HCC515_96H_K10_UnTrt.tsv.gz	https://lincs-dcic.s3.amazonaws.com/LINCS-data-2020/L1000/ctl/L1000_LINCS_DCIC_KDC010_HCC515_96H_K10_UnTrt.tsv.gz	KDC010_HCC515_96H
L1000_LINCS_DCIC_2021_KDC010_HCC515_96H_P20_UnTrt.tsv.gz	https://lincs-dcic.s3.amazonaws.com/LINCS-data-2020/L1000/ctl/L1000_LINCS_DCIC_KDC010_HCC515_96H_P20_UnTrt.tsv.gz	KDC010_HCC515_96H
L1000_LINCS_DCIC_2021_KDC010_HEPG2_96H_A21_UnTrt.tsv.gz	https://lincs-dcic.s3.amazonaws.com/LINCS-data-2020/L1000/ctl/L1000_LINCS_DCIC_KDC010_HEPG2_96H_A21_UnTrt.tsv.gz	KDC010_HEPG2_96H
L1000_LINCS_DCIC_2021_KDC010_HEPG2_96H_D23_UnTrt.tsv.gz	https://lincs-dcic.s3.amazonaws.com/LINCS-data-2020/L1000/ctl/L1000_LINCS_DCIC_KDC010_HEPG2_96H_D23_UnTrt.tsv.gz	KDC010_HEPG2_96H
L1000_LINCS_DCIC_2021_KDC010_HEPG2_96H_K10_UnTrt.tsv.gz	https://lincs-dcic.s3.amazonaws.com/LINCS-data-2020/L1000/ctl/L1000_LINCS_DCIC_KDC010_HEPG2_96H_K10_UnTrt.tsv.gz	KDC010_HEPG2_96H
L1000_LINCS_DCIC_2021_KDC010_HEPG2_96H_P20_UnTrt.tsv.gz	https://lincs-dcic.s3.amazonaws.com/LINCS-data-2020/L1000/ctl/L1000_LINCS_DCIC_KDC010_HEPG2_96H_P20_UnTrt.tsv.gz	KDC010_HEPG2_96H
L1000_LINCS_DCIC_2021_KDC010_HT29_96H_A21_UnTrt.tsv.gz	https://lincs-dcic.s3.amazonaws.com/LINCS-data-2020/L1000/ctl/L1000_LINCS_DCIC_KDC010_HT29_96H_A21_UnTrt.tsv.gz	KDC010_HT29_96H
L1000_LINCS_DCIC_2021_KDC010_HT29_96H_D23_UnTrt.tsv.gz	https://lincs-dcic.s3.amazonaws.com/LINCS-data-2020/L1000/ctl/L1000_LINCS_DCIC_KDC010_HT29_96H_D23_UnTrt.tsv.gz	KDC010_HT29_96H
L1000_LINCS_DCIC_2021_KDC010_HT29_96H_K10_UnTrt.tsv.gz	https://lincs-dcic.s3.amazonaws.com/LINCS-data-2020/L1000/ctl/L1000_LINCS_DCIC_KDC010_HT29_96H_K10_UnTrt.tsv.gz	KDC010_HT29_96H
L1000_LINCS_DCIC_2021_KDC010_HT29_96H_P20_UnTrt.tsv.gz	https://lincs-dcic.s3.amazonaws.com/LINCS-data-2020/L1000/ctl/L1000_LINCS_DCIC_KDC010_HT29_96H_P20_UnTrt.tsv.gz	KDC010_HT29_96H
L1000_LINCS_DCIC_2021_KDC010_MCF7_96H_A21_UnTrt.tsv.gz	https://lincs-dcic.s3.amazonaws.com/LINCS-data-2020/L1000/ctl/L1000_LINCS_DCIC_KDC010_MCF7_96H_A21_UnTrt.tsv.gz	KDC010_MCF7_96H
L1000_LINCS_DCIC_2021_KDC010_MCF7_96H_D23_UnTrt.tsv.gz	https://lincs-dcic.s3.amazonaws.com/LINCS-data-2020/L1000/ctl/L1000_LINCS_DCIC_KDC010_MCF7_96H_D23_UnTrt.tsv.gz	KDC010_MCF7_96H
L1000_LINCS_DCIC_2021_KDC010_MCF7_96H_K10_UnTrt.tsv.gz	https://lincs-dcic.s3.amazonaws.com/LINCS-data-2020/L1000/ctl/L1000_LINCS_DCIC_KDC010_MCF7_96H_K10_UnTrt.tsv.gz	KDC010_MCF7_96H
L1000_LINCS_DCIC_2021_KDC010_MCF7_96H_P20_UnTrt.tsv.gz	https://lincs-dcic.s3.amazonaws.com/LINCS-data-2020/L1000/ctl/L1000_LINCS_DCIC_KDC010_MCF7_96H_P20_UnTrt.tsv.gz	KDC010_MCF7_96H
L1000_LINCS_DCIC_2021_KDC010_PC3_96H_A21_UnTrt.tsv.gz	https://lincs-dcic.s3.amazonaws.com/LINCS-data-2020/L1000/ctl/L1000_LINCS_DCIC_KDC010_PC3_96H_A21_UnTrt.tsv.gz	KDC010_PC3_96H
L1000_LINCS_DCIC_2021_KDC010_PC3_96H_D23_UnTrt.tsv.gz	https://lincs-dcic.s3.amazonaws.com/LINCS-data-2020/L1000/ctl/L1000_LINCS_DCIC_KDC010_PC3_96H_D23_UnTrt.tsv.gz	KDC010_PC3_96H
L1000_LINCS_DCIC_2021_KDC010_PC3_96H_K10_UnTrt.tsv.gz	https://lincs-dcic.s3.amazonaws.com/LINCS-data-2020/L1000/ctl/L1000_LINCS_DCIC_KDC010_PC3_96H_K10_UnTrt.tsv.gz	KDC010_PC3_96H
L1000_LINCS_DCIC_2021_KDC010_PC3_96H_P20_UnTrt.tsv.gz	https://lincs-dcic.s3.amazonaws.com/LINCS-data-2020/L1000/ctl/L1000_LINCS_DCIC_KDC010_PC3_96H_P20_UnTrt.tsv.gz	KDC010_PC3_96H
L1000_LINCS_DCIC_2021_KDC010_VCAP_120H_A21_UnTrt.tsv.gz	https://lincs-dcic.s3.amazonaws.com/LINCS-data-2020/L1000/ctl/L1000_LINCS_DCIC_KDC010_VCAP_120H_A21_UnTrt.tsv.gz	KDC010_VCAP_120H
L1000_LINCS_DCIC_2021_KDC010_VCAP_120H_D23_UnTrt.tsv.gz	https://lincs-dcic.s3.amazonaws.com/LINCS-data-2020/L1000/ctl/L1000_LINCS_DCIC_KDC010_VCAP_120H_D23_UnTrt.tsv.gz	KDC010_VCAP_120H
L1000_LINCS_DCIC_2021_KDC010_VCAP_120H_K10_UnTrt.tsv.gz	https://lincs-dcic.s3.amazonaws.com/LINCS-data-2020/L1000/ctl/L1000_LINCS_DCIC_KDC010_VCAP_120H_K10_UnTrt.tsv.gz	KDC010_VCAP_120H
L1000_LINCS_DCIC_2021_KDC010_VCAP_120H_P20_UnTrt.tsv.gz	https://lincs-dcic.s3.amazonaws.com/LINCS-data-2020/L1000/ctl/L1000_LINCS_DCIC_KDC010_VCAP_120H_P20_UnTrt.tsv.gz	KDC010_VCAP_120H
