Ensg	CD-coefficient	Significance
ENSMUSG00000074384	0.0002604152188459176	0.02418001379540602
ENSMUSG00000009108	0.00026041083870580666	0.020811526341600182
ENSMUSG00000041420	0.00026041062659386483	0.002882321776859764
ENSMUSG00000099615	0.0002603850086835077	0.00858898334102387
ENSMUSG00000037217	0.0002603806256086423	-0.004866065255424157
ENSMUSG00000027131	0.00026037002939061706	0.010703227713649344
ENSMUSG00000089647	0.0002603662159400595	0.01748883796246925
ENSMUSG00000059647	0.0002603662159400595	0.02164883844380261
ENSMUSG00000097017	0.0002603662159400595	0.01300955870860121
ENSMUSG00000035258	0.0002603645178850551	-0.007052280128959865
ENSMUSG00000097783	0.0002603626478236361	0.01034425109359538
ENSMUSG00000039252	0.00026035290104091933	-0.0010764284282780423
ENSMUSG00000044551	0.00026035290104091933	0.0075941641633799906
ENSMUSG00000104941	0.0002603374317447086	0.002342715067189749
ENSMUSG00000038763	0.0002603374317447086	-0.002040394910251875
ENSMUSG00000020866	0.0002603374317447086	0.03601055436227765
ENSMUSG00000097471	0.0002603374317447086	0.01141380206653686
ENSMUSG00000048065	0.0002603374317447086	0.011882811420684924
ENSMUSG00000102383	0.0002603374317447086	0.006035726268413422
ENSMUSG00000065782	0.0002603374317447086	0.023820838628211383
ENSMUSG00000034987	0.0002603374317447086	-0.007337750024243861
ENSMUSG00000078502	0.00026033244804122944	0.023510477767556215
ENSMUSG00000086130	0.00026032366732479684	0.019465259014516123
ENSMUSG00000074580	0.00026030127515962593	0.024132645677268583
ENSMUSG00000003423	0.00026029207923353355	0.010380199733047577
ENSMUSG00000102931	0.0002602858413554133	0.005224029021375531
ENSMUSG00000040987	0.0002602647740621689	0.002224168104272728
ENSMUSG00000090863	0.00026025979035868967	0.016306073874308047
ENSMUSG00000035126	0.0002602388920249267	-0.00721204476340187
ENSMUSG00000046182	0.0002602263651045305	0.009585640228039094
ENSMUSG00000043300	0.0002602247726358884	0.006067826035308199
ENSMUSG00000091462	0.000260223868062789	0.016003543029965872
ENSMUSG00000020974	0.00026021341982975914	0.036231881195956245
ENSMUSG00000096780	0.0002602131836728737	0.013359801115007341
ENSMUSG00000104802	0.0002602029177140827	0.002505947327471003
ENSMUSG00000102591	0.00026018170363859716	0.005754587898760488
ENSMUSG00000094595	0.0002601694110073835	0.014368146990069608
ENSMUSG00000027978	0.0002601694110073835	0.004832594594027961
ENSMUSG00000032965	0.0002601528186215476	-0.008669481588779615
ENSMUSG00000100347	0.0002601489580076935	0.007694826622717144
ENSMUSG00000035365	0.0002601489580076935	-0.006937943479866926
ENSMUSG00000022510	0.0002601489580076935	0.0354126482418477
ENSMUSG00000031326	0.0002601489580076935	-0.008155916263893281
ENSMUSG00000072720	0.0002601489580076935	0.02434859008635859
ENSMUSG00000027344	0.0002601489580076935	0.00908476154442861
ENSMUSG00000098363	0.0002601489580076935	0.009176109316253456
ENSMUSG00000049897	0.0002601489580076935	0.013907966524820514
ENSMUSG00000072066	0.0002601489580076935	0.024339855077506023
ENSMUSG00000026679	0.0002601489580076935	0.013957944952928514
ENSMUSG00000097229	0.0002601489580076935	0.012272067282495747
ENSMUSG00000056458	0.0002601489580076935	0.019799199247943267
ENSMUSG00000027460	0.0002601489580076935	0.008174963948761826
ENSMUSG00000101959	0.0002601489580076935	0.00641385581301368
ENSMUSG00000027298	0.0002601357765760367	0.009490864051645509
ENSMUSG00000105383	0.0002601092802452399	0.0015219835920824432
ENSMUSG00000058748	0.00026010212576064827	0.02123277156321346
ENSMUSG00000021298	0.00026010200867720653	0.036811824503470925
ENSMUSG00000102336	0.0002600959165393439	0.006101364331445591
ENSMUSG00000086746	0.0002600959165393439	0.01882787688304377
ENSMUSG00000017314	0.0002600850229722411	0.028294385984178314
ENSMUSG00000089764	0.00026007546353965405	0.017343006278014217
ENSMUSG00000086368	0.00026007546353965405	0.019247239168843522
ENSMUSG00000081633	0.00026007546353965405	0.022211205388981137
ENSMUSG00000081441	0.00026007546353965405	0.022292266453121212
ENSMUSG00000040133	0.00026007546353965405	0.0005023003461747111
ENSMUSG00000087373	0.00026007546353965405	0.018093223435731942
ENSMUSG00000089092	0.00026007546353965405	0.01755338851602206
ENSMUSG00000081153	0.00026007546353965405	0.022405714747256833
ENSMUSG00000034796	0.00026007546353965405	-0.007528166660127622
ENSMUSG00000102615	0.00026007546353965405	0.005693207651036092
ENSMUSG00000086123	0.00026007546353965405	0.019477007864551643
ENSMUSG00000106166	0.00026007546353965405	0.00034786596108005163
ENSMUSG00000045912	0.00026007546353965405	0.009256231371418067
ENSMUSG00000105501	0.00026007546353965405	0.001287856959740541
ENSMUSG00000105472	0.00026007546353965405	0.0013092273352790507
ENSMUSG00000081732	0.00026007546353965405	0.02216463382726308
ENSMUSG00000103164	0.00026007546353965405	0.004840785008331294
ENSMUSG00000044966	0.00026007546353965405	0.008109882558058557
ENSMUSG00000086287	0.00026007546353965405	0.019335335430319844
ENSMUSG00000038357	0.00026007546353965405	-0.0029165791927244777
ENSMUSG00000093726	0.00026007546353965405	0.014749425077416167
ENSMUSG00000093656	0.00026007546353965405	0.014782446036145203
ENSMUSG00000024503	0.00026007546353965405	0.02885031503203825
ENSMUSG00000095562	0.00026007546353965405	0.013920556471266665
ENSMUSG00000079800	0.00026007546353965405	0.022664040047411627
ENSMUSG00000085763	0.00026007546353965405	0.019829126445114142
ENSMUSG00000026601	0.00026007546353965405	0.014736803455646763
ENSMUSG00000099809	0.00026007546353965405	0.008373091785871534
ENSMUSG00000093846	0.00026007546353965405	0.014675806195398766
ENSMUSG00000083422	0.00026007546353965405	0.021457392192610558
ENSMUSG00000030321	0.00026007546353965405	-0.00636868716415212
ENSMUSG00000022496	0.00026007546353965405	0.03546189975154054
ENSMUSG00000083007	0.00026007546353965405	0.021642647863030273
ENSMUSG00000084381	0.00026007546353965405	0.02096669091631065
ENSMUSG00000084345	0.00026007546353965405	0.02099065417886148
ENSMUSG00000084686	0.00026007546353965405	0.020907723254645516
ENSMUSG00000084817	0.00026007546353965405	0.020815548766043745
ENSMUSG00000038453	0.00026007546353965405	-0.0027335888782773488
ENSMUSG00000067879	0.00026007546353965405	0.024111589302906022
ENSMUSG00000026235	0.00026007194422998637	0.017444994079267473
ENSMUSG00000034327	0.0002600628733135887	-0.007948230265531209
ENSMUSG00000037944	0.0002600581351900179	-0.003763684637114406
ENSMUSG00000097411	0.0002600558473254638	0.011612707090237095
ENSMUSG00000035246	0.00026004813042335726	-0.007063321174380077
ENSMUSG00000105476	0.00026004813042335726	0.001298471544162516
ENSMUSG00000027635	0.0002600407713483826	0.007008670330048539
ENSMUSG00000027088	0.00026000888101707494	0.010893151265920109
ENSMUSG00000018868	0.00025999532511189385	0.030921146508720743
ENSMUSG00000086279	0.0002599934286987664	0.01934706689648924
ENSMUSG00000062382	0.0002599894152482698	0.022847275612782547
ENSMUSG00000097185	0.0002599746359553179	0.012442095490474037
ENSMUSG00000042087	0.0002599746359553179	0.004055118851995387
ENSMUSG00000097797	0.0002599746359553179	0.010268829750160857
ENSMUSG00000087148	0.0002599746359553179	0.018437854274051424
ENSMUSG00000076580	0.0002599746359553179	0.023767389588119858
ENSMUSG00000083424	0.0002599746359553179	0.021451804523114237
ENSMUSG00000099041	0.0002599746359553179	0.00886365596674632
ENSMUSG00000069303	0.0002599550197411277	0.024213733653584035
ENSMUSG00000100593	0.00025994813962452117	0.007501795386561039
ENSMUSG00000035226	0.00025994730283902166	-0.007103674009068861
ENSMUSG00000106209	0.00025994730283902166	0.00034718859480309394
ENSMUSG00000035799	0.0002599464793682794	-0.006538705860558103
ENSMUSG00000062093	0.0002599458517599673	0.02272838533363386
ENSMUSG00000085439	0.0002599458517599673	0.02013571451773355
ENSMUSG00000048478	0.0002599458517599673	0.012366683004006451
ENSMUSG00000004415	0.0002599253987602773	0.012889684333791743
ENSMUSG00000097520	0.0002599253987602773	0.01125188955016232
ENSMUSG00000089706	0.0002599253987602773	0.017410460261923166
ENSMUSG00000039577	0.0002599253987602773	-0.000571435060363501
ENSMUSG00000085875	0.0002599253987602773	0.01971992952858803
ENSMUSG00000085889	0.0002599253987602773	0.019697023351786025
ENSMUSG00000081401	0.0002599253987602773	0.022309515303325922
ENSMUSG00000006345	0.0002599253987602773	0.017401676332365994
ENSMUSG00000047182	0.0002599253987602773	0.010806162807686204
ENSMUSG00000104917	0.0002599253987602773	0.0023692448054215554
ENSMUSG00000104121	0.0002599253987602773	0.0034671142837022773
ENSMUSG00000074895	0.0002599253987602773	0.024032414747972908
ENSMUSG00000042707	0.0002599253987602773	0.005290815998643006
ENSMUSG00000037962	0.0002599253987602773	-0.0037272176586314876
ENSMUSG00000027376	0.0002599253987602773	0.008758745328202033
ENSMUSG00000062083	0.0002599253987602773	0.022724939444985104
ENSMUSG00000105415	0.0002599253987602773	0.001459791514784703
ENSMUSG00000082287	0.0002599253987602773	0.021957352103731398
ENSMUSG00000039396	0.0002599253987602773	-0.0008601253339954873
ENSMUSG00000104925	0.0002599253987602773	0.0023562096309367453
ENSMUSG00000040121	0.0002599253987602773	0.0004636092448002671
ENSMUSG00000005950	0.0002599253987602773	0.016475749144664167
ENSMUSG00000103662	0.0002599253987602773	0.004115804752031771
ENSMUSG00000083892	0.0002599253987602773	0.02122670734801846
ENSMUSG00000081998	0.0002599253987602773	0.022077709873162266
ENSMUSG00000053706	0.0002599253987602773	0.017683792330524528
ENSMUSG00000102570	0.0002599253987602773	0.005785031809899421
ENSMUSG00000085278	0.0002599253987602773	0.020319573343651753
ENSMUSG00000083380	0.0002599253987602773	0.02148517992822363
ENSMUSG00000028602	0.0002599253987602773	0.0007343118833043061
ENSMUSG00000055968	0.0002599253987602773	0.019466290865351343
ENSMUSG00000079652	0.0002599253987602773	0.02270173525910646
ENSMUSG00000045534	0.0002599253987602773	0.008827646564325886
ENSMUSG00000057246	0.0002599253987602773	0.02036412341491156
ENSMUSG00000082969	0.0002599253987602773	0.02165859288205274
ENSMUSG00000018211	0.0002599253987602773	0.029606151566251834
ENSMUSG00000063446	0.0002599253987602773	0.02326636843513652
ENSMUSG00000072663	0.0002599253987602773	0.02434819413328304
ENSMUSG00000052726	0.00025992459141237407	0.016817320962139615
ENSMUSG00000076752	0.0002599185186436704	0.02372376452686742
ENSMUSG00000013367	0.00025991471437036194	0.023469129945757033
ENSMUSG00000101438	0.000259908070410641	0.006795360348346047
ENSMUSG00000036469	0.00025989513485412375	-0.005831832194240438
ENSMUSG00000103880	0.00025989426137067206	0.0038422488480015504
ENSMUSG00000103632	0.00025989260111443027	0.004170144704569112
ENSMUSG00000052013	0.00025988109325377287	0.01608582532178071
ENSMUSG00000090217	0.0002598738083709822	0.01673286488446768
ENSMUSG00000078880	0.0002598738083709822	0.023227996363586745
ENSMUSG00000031385	0.0002598654771753212	-0.008244126188900358
ENSMUSG00000086682	0.0002598450241756312	0.018895614903937874
ENSMUSG00000105663	0.0002598450241756312	0.0009993372356853492
ENSMUSG00000096449	0.00025982540796144093	0.013550939605676882
ENSMUSG00000103423	0.0002598245711759415	0.004533798535565348
ENSMUSG00000058492	0.0002598245711759415	0.021073470969750985
ENSMUSG00000032443	0.0002598245711759415	-0.008831332804216385
ENSMUSG00000084304	0.0002598245711759415	0.02103890766604899
ENSMUSG00000060416	0.0002598176910593349	0.0220070144396034
ENSMUSG00000076434	0.0002597957869805906	0.02382277763535623
ENSMUSG00000097366	0.0002597957869805906	0.011775725832533057
ENSMUSG00000095571	0.0002597957869805906	0.013906477119157268
ENSMUSG00000065939	0.0002597957869805906	0.023827453557001554
ENSMUSG00000074417	0.0002597957869805906	0.024169874141251935
ENSMUSG00000025582	0.0002597957869805906	0.02167108218340516
ENSMUSG00000044352	0.0002597957869805906	0.007325419134950217
ENSMUSG00000092183	0.00025979198270728165	0.015503555359512533
ENSMUSG00000070490	0.00025977631461388716	0.024276987891342028
ENSMUSG00000010751	0.000259773049451647	0.022396991264249044
ENSMUSG00000055341	0.00025975191349340154	0.019008949305673317
ENSMUSG00000104168	0.0002597441965912954	0.0034211267467498807
ENSMUSG00000027223	0.000259735864995528	0.010056140138608782
ENSMUSG00000022657	0.0002597237435916055	0.03494490155675353
ENSMUSG00000030793	0.0002597134639678738	-0.007429449407067301
ENSMUSG00000043029	0.0002596949593962545	0.00577936494050435
ENSMUSG00000034551	0.0002596949593962545	-0.0077836105749157225
ENSMUSG00000022322	0.0002596949593962545	0.03600618767240926
ENSMUSG00000071653	0.0002596949593962545	0.02433054074605845
ENSMUSG00000036304	0.0002596949593962545	-0.006006002804187005
ENSMUSG00000030329	0.00025969305153607323	-0.006397394584789051
ENSMUSG00000064061	0.0002596865586841947	0.02349915671177727
ENSMUSG00000085334	0.0002596851951120821	0.020263743104026566
ENSMUSG00000030659	0.00025968156377367325	-0.007074079475288986
ENSMUSG00000104204	0.00025967617996756393	0.0033891021652513453
ENSMUSG00000021208	0.0002596546811822225	0.03662949079475161
ENSMUSG00000005533	0.00025964995243943676	0.015416942327509536
ENSMUSG00000070570	0.000259634201025799	0.024281935060088577
ENSMUSG00000082483	0.000259634201025799	0.021876535102698713
ENSMUSG00000025202	0.0002595941318119186	0.024269666588464273
ENSMUSG00000022586	0.0002595830559705767	0.035106940782453494
ENSMUSG00000097123	0.0002595830559705767	0.012687866827920113
ENSMUSG00000055994	0.00025956534761656787	0.019488984677231702
ENSMUSG00000093989	0.00025956299442231345	0.014601985907331194
ENSMUSG00000104149	0.0002595333734414629	0.0034578268752926133
ENSMUSG00000030276	0.0002595323023667811	-0.006240230273325431
ENSMUSG00000003452	0.0002595277754444291	0.010525991627417255
ENSMUSG00000031562	0.00025952693865892944	-0.008456340737436507
ENSMUSG00000106411	0.00025951184936709134	0.00016093910104519882
ENSMUSG00000035458	0.00025950648565923945	-0.00685328700979837
ENSMUSG00000105832	0.0002595010211296891	0.0008102361792038382
ENSMUSG00000085395	0.00025945344419088995	0.02020575178253059
ENSMUSG00000037239	0.00025945344419088995	-0.004832505337391768
ENSMUSG00000026748	0.00025944902276602195	0.013518368651687263
ENSMUSG00000032360	0.00025944753432726657	-0.008847968863715028
ENSMUSG00000081305	0.00025944064276360547	0.02234021846480516
ENSMUSG00000085337	0.00025943299119120006	0.020257345012646755
ENSMUSG00000104694	0.00025943299119120006	0.002712414357336268
ENSMUSG00000028246	0.00025943299119120006	0.0029162005400880653
ENSMUSG00000037593	0.0002594037616617759	-0.004304455158711917
ENSMUSG00000089782	0.0002594037616617759	0.017318124586763184
ENSMUSG00000035179	0.0002594004027225405	-0.007158302752871104
ENSMUSG00000085442	0.0002593526166065539	0.020129404175759036
ENSMUSG00000025064	0.0002593526166065539	0.02525876792341636
ENSMUSG00000002808	0.00025933909253022624	0.00825976008302223
ENSMUSG00000001076	0.00025933216360686404	0.0016964495238512654
ENSMUSG00000097320	0.0002593277536290501	0.011977444603702758
ENSMUSG00000031880	0.00025932528349025756	-0.008735916284116685
ENSMUSG00000031951	0.00025932528349025756	-0.008777438727263831
ENSMUSG00000007030	0.00025932029978677765	0.01893045371583616
ENSMUSG00000090101	0.0002593161155090968	0.01693211473307088
ENSMUSG00000101523	0.0002593161155090968	0.0066815683582610585
ENSMUSG00000036251	0.0002593161155090968	-0.006073023806798361
ENSMUSG00000074355	0.0002593161155090968	0.024191964362896612
ENSMUSG00000027456	0.0002593161155090968	0.008205469930814335
ENSMUSG00000100706	0.0002593161155090968	0.007373514984609475
ENSMUSG00000067878	0.0002593161155090968	0.024110290424420144
ENSMUSG00000027673	0.00025930963656962746	0.006663430472196197
ENSMUSG00000031780	0.00025930337941151334	-0.00865425528670194
ENSMUSG00000064741	0.0002592829264118234	0.02370897636094882
ENSMUSG00000087221	0.0002592829264118234	0.018330984200944478
ENSMUSG00000103332	0.0002592829264118234	0.004607971905708608
ENSMUSG00000094411	0.0002592829264118234	0.014461081752406568
ENSMUSG00000078370	0.0002592829264118234	0.02356101348633144
ENSMUSG00000071291	0.0002592733192898945	0.024314441996679093
ENSMUSG00000068303	0.00025926681298435553	0.024156937510552146
ENSMUSG00000050299	0.0002592623944174922	0.01435103017893613
ENSMUSG00000028943	0.00025924822090579464	-0.0012234061277294206
ENSMUSG00000031410	0.0002592426210410574	-0.008278394374009512
ENSMUSG00000087298	0.0002592426210410574	0.01822948352040954
ENSMUSG00000100002	0.0002592426210410574	0.008160885672444218
ENSMUSG00000091192	0.0002592426210410574	0.01613324042359343
ENSMUSG00000040387	0.0002592426210410574	0.00100273808144824
ENSMUSG00000043932	0.0002592426210410574	0.006707363839274394
ENSMUSG00000035984	0.0002592426210410574	-0.00635038628931367
ENSMUSG00000005628	0.0002592426210410574	0.015703897692119648
ENSMUSG00000032502	0.0002592426210410574	-0.008815377383736889
ENSMUSG00000042138	0.0002592412410849031	0.0041591167609654756
ENSMUSG00000002228	0.0002592376373375782	0.006151189998174121
ENSMUSG00000028926	0.0002592362559905762	-0.0011499508774581724
ENSMUSG00000018623	0.00025923408066820915	0.03047342335263631
ENSMUSG00000040998	0.00025923217280802795	0.00224400751928866
ENSMUSG00000079139	0.00025923133602252807	0.023010367624393235
ENSMUSG00000097083	0.000259225292691421	0.012803812349785226
ENSMUSG00000094551	0.00025922300482686693	0.014385036784667737
ENSMUSG00000049307	0.00025922300482686693	0.013228139165050945
ENSMUSG00000022659	0.00025921528792476105	0.034931240637211786
ENSMUSG00000033569	0.00025920255182717715	-0.008421834811555562
ENSMUSG00000086657	0.00025920019863292273	0.018920321721658473
ENSMUSG00000097493	0.00025918152002593094	0.0113382829268871
ENSMUSG00000046191	0.0002591533146321367	0.009608576968569649
ENSMUSG00000043807	0.0002591533146321367	0.006569142070374068
ENSMUSG00000086714	0.00025914951035882765	0.018858275168276206
ENSMUSG00000050192	0.0002591470621238424	0.014233413011999985
ENSMUSG00000023940	0.00025914408132127556	0.03200058626288252
ENSMUSG00000092381	0.00025914179345672155	0.01533587828793248
ENSMUSG00000106408	0.0002591193967047458	0.00016761226004124996
ENSMUSG00000087336	0.0002591017242428414	0.01817802064684637
ENSMUSG00000026023	0.00025909255626168086	0.01908137089540779
ENSMUSG00000103062	0.00025909255626168086	0.005025795508488584
ENSMUSG00000104837	0.00025909255626168086	0.0024452784199717748
ENSMUSG00000083011	0.00025909255626168086	0.021637341438028534
ENSMUSG00000082816	0.00025909255626168086	0.021738112530357512
ENSMUSG00000051228	0.00025909255626168086	0.015297263577691789
ENSMUSG00000053164	0.00025909255626168086	0.017229402645882907
ENSMUSG00000087600	0.00025909255626168086	0.01779268329600625
ENSMUSG00000014543	0.00025909255626168086	0.024493854801702172
ENSMUSG00000088442	0.00025909255626168086	0.017604992782954243
ENSMUSG00000032854	0.0002590729400474905	-0.008700345455288416
ENSMUSG00000064343	0.0002590673093665402	0.023620199095965244
ENSMUSG00000040367	0.00025904096587238553	0.000957836103509857
ENSMUSG00000097839	0.00025904096587238553	0.01017013996389693
ENSMUSG00000041189	0.0002590221864436951	0.002510770644372773
ENSMUSG00000101210	0.0002590207708566389	0.006983749573084674
ENSMUSG00000026414	0.000259019898579141	0.016175586499192485
ENSMUSG00000036743	0.0002590186183272715	-0.005547702733541937
ENSMUSG00000097573	0.00025901407809016217	0.011089730141544796
ENSMUSG00000095306	0.0002590071979735553	0.014019785653140104
ENSMUSG00000105591	0.0002589917286773449	0.0011081668897715558
ENSMUSG00000097827	0.0002589917286773449	0.010214543535285836
ENSMUSG00000026009	0.0002589913935664635	0.019228210310637706
ENSMUSG00000050447	0.0002589867449738654	0.014517994753595165
ENSMUSG00000043833	0.00025898273152336895	0.006598245670543679
ENSMUSG00000096808	0.0002589721124631548	0.01333549257632316
ENSMUSG00000103657	0.0002589502083844104	0.004127109819087704
ENSMUSG00000024803	0.00025894058362212273	0.027192939575041625
ENSMUSG00000035509	0.00025892673588196776	-0.006801522526120984
ENSMUSG00000079492	0.0002589245355243556	0.0228031913802198
ENSMUSG00000103473	0.0002589245355243556	0.004490630628035008
ENSMUSG00000044217	0.0002589040825246656	0.007119226865774264
ENSMUSG00000096336	0.0002589040825246656	0.013606013781070958
ENSMUSG00000094930	0.0002589040825246656	0.01420690947966774
ENSMUSG00000094683	0.0002589040825246656	0.014351482253304959
ENSMUSG00000044933	0.0002589040825246656	0.008050045436341469
ENSMUSG00000091613	0.0002589040825246656	0.01585192639968791
ENSMUSG00000020676	0.0002589040825246656	0.03555130555137734
ENSMUSG00000020193	0.0002589040825246656	0.03371401103471108
ENSMUSG00000104091	0.0002589040825246656	0.0035093524261650133
ENSMUSG00000040614	0.0002589040825246656	0.0014945485049402407
ENSMUSG00000090099	0.0002589040825246656	0.016945446918779083
ENSMUSG00000089785	0.0002589040825246656	0.017311804991196444
ENSMUSG00000103746	0.0002589040825246656	0.004001051056933935
ENSMUSG00000096674	0.0002589040825246656	0.013449263097904729
ENSMUSG00000046186	0.0002589040825246656	0.00960093212077795
ENSMUSG00000046178	0.0002589040825246656	0.00957032654838419
ENSMUSG00000060559	0.0002589040825246656	0.022091496053683768
ENSMUSG00000064508	0.0002589040825246656	0.023691530374350234
ENSMUSG00000027505	0.0002589040825246656	0.007885517174349432
ENSMUSG00000031736	0.0002589040825246656	-0.008620435075135269
ENSMUSG00000063109	0.0002589040825246656	0.02313183614779779
ENSMUSG00000056987	0.0002589040825246656	0.020153782662537312
ENSMUSG00000064563	0.0002589040825246656	0.023696439618321907
ENSMUSG00000066975	0.0002589040825246656	0.024007477666322496
ENSMUSG00000027855	0.0002589040825246656	0.005604783597154495
ENSMUSG00000062432	0.0002589040825246656	0.022861273713244756
ENSMUSG00000026407	0.0002589040825246656	0.01624016456366506
ENSMUSG00000054978	0.0002589040825246656	0.018723614726360083
ENSMUSG00000078588	0.0002589040825246656	0.023463081957440957
ENSMUSG00000082475	0.0002589040825246656	0.02188629970758693
ENSMUSG00000099398	0.0002589040825246656	0.008732528899730085
ENSMUSG00000087739	0.0002589040825246656	0.017689302888415637
ENSMUSG00000082559	0.0002589040825246656	0.02185709156296889
ENSMUSG00000043782	0.0002589040825246656	0.006547335823083089
ENSMUSG00000097317	0.0002589040825246656	0.011997886069458064
ENSMUSG00000014782	0.0002589040825246656	0.024852153580723055
ENSMUSG00000043613	0.0002589040825246656	0.006358331265795769
ENSMUSG00000076586	0.0002589040825246656	0.02376183932311471
ENSMUSG00000100937	0.0002589040825246656	0.007164131189996037
ENSMUSG00000075276	0.0002589040825246656	0.023955217866374556
ENSMUSG00000001493	0.0002589040825246656	0.0034178073952109683
ENSMUSG00000097271	0.0002589040825246656	0.012158408509045704
ENSMUSG00000099758	0.0002589040825246656	0.008445464366147126
ENSMUSG00000085057	0.0002589040825246656	0.020554403319961057
ENSMUSG00000049538	0.0002589040825246656	0.013482033969245522
ENSMUSG00000047959	0.0002589040825246656	0.011760245796971658
ENSMUSG00000085184	0.0002589040825246656	0.02042812544910333
ENSMUSG00000102269	0.0002589040825246656	0.006179183220290874
ENSMUSG00000082658	0.0002589040825246656	0.021806726443247104
ENSMUSG00000104479	0.0002589040825246656	0.003010091743084975
ENSMUSG00000104951	0.0002589040825246656	0.0023028368330941795
ENSMUSG00000087120	0.0002589040825246656	0.018481592479558273
ENSMUSG00000051255	0.0002589040825246656	0.01535457710599486
ENSMUSG00000087436	0.0002589040825246656	0.017991159412462876
ENSMUSG00000104107	0.0002589040825246656	0.003492873741140823
ENSMUSG00000084111	0.0002589040825246656	0.021127505915834677
ENSMUSG00000083826	0.0002589040825246656	0.021261451461186742
ENSMUSG00000104436	0.0002589040825246656	0.003067990820153632
ENSMUSG00000039385	0.0002589040825246656	-0.0008722688343684171
ENSMUSG00000064043	0.000258888169762085	0.023493489921319277
ENSMUSG00000038677	0.00025886401331078545	-0.0022224901789720253
ENSMUSG00000034007	0.00025885868122499503	-0.008178346139362747
ENSMUSG00000106665	0.00025885104105631616	-0.0002131218855266903
ENSMUSG00000037016	0.00025885104105631616	-0.005126838184771776
ENSMUSG00000065191	0.00025885104105631616	0.02375125987298532
ENSMUSG00000086561	0.00025885104105631616	0.01904528079865475
ENSMUSG00000095847	0.00025885104105631616	0.013787776066869872
ENSMUSG00000049154	0.00025885104105631616	0.013101267529187277
ENSMUSG00000078308	0.00025885104105631616	0.023576227688467344
ENSMUSG00000055717	0.0002588237079400194	0.019266342940042258
ENSMUSG00000042766	0.0002588237079400194	0.005434080059300239
ENSMUSG00000027661	0.0002588237079400194	0.006783240558616899
ENSMUSG00000098111	0.0002588237079400194	0.009534673971374197
ENSMUSG00000043157	0.0002588224391352047	0.005916268169167682
ENSMUSG00000076757	0.00025881872423654033	0.02371781512611648
ENSMUSG00000027574	0.0002588032549403294	0.007400354916774654
ENSMUSG00000090174	0.0002588032549403294	0.01680126324682496
ENSMUSG00000079173	0.0002588032549403294	0.02299542294341972
ENSMUSG00000022416	0.0002588032549403294	0.03571546470577516
ENSMUSG00000085143	0.0002588032549403294	0.020482132192597757
ENSMUSG00000085211	0.00025879842839909416	0.020386522944950802
ENSMUSG00000086907	0.00025879779041077905	0.01866861718329771
ENSMUSG00000102353	0.0002587927596081533	0.006076514771762298
ENSMUSG00000031662	0.0002587894592151184	-0.008558273961323026
ENSMUSG00000020758	0.0002587748621964054	0.03576629946110513
ENSMUSG00000028950	0.00025877447074497894	-0.0012756816488962985
ENSMUSG00000105895	0.00025877447074497894	0.000695366551530352
ENSMUSG00000037995	0.00025876759062837214	-0.0036539381242080005
ENSMUSG00000002679	0.00025873949694279206	0.007782560942555743
ENSMUSG00000082163	0.00025873440153109873	0.021999749811613234
ENSMUSG00000073627	0.0002587228803556836	0.024306388364678022
ENSMUSG00000020491	0.0002587064767875742	0.03497298474738317
ENSMUSG00000072492	0.00025870097627693944	0.024343956830262914
ENSMUSG00000091955	0.00025870097627693944	0.01566358084698083
ENSMUSG00000100106	0.00025870097627693944	0.008015135217330882
ENSMUSG00000106419	0.00025870097627693944	0.0001436558487236672
ENSMUSG00000089643	0.00025870097627693944	0.017494721684840675
ENSMUSG00000080610	0.00025870097627693944	0.022586243866979827
ENSMUSG00000068629	0.00025870097627693944	0.02417569546545928
ENSMUSG00000105601	0.00025870097627693944	0.0010799150772480282
ENSMUSG00000074388	0.00025870097627693944	0.024178541388398478
ENSMUSG00000103493	0.00025870097627693944	0.004457990110644738
ENSMUSG00000100351	0.00025870097627693944	0.007682854369291947
ENSMUSG00000032911	0.0002586940961603327	-0.008680949060024257
ENSMUSG00000041809	0.00025868969125841	0.0035990026377052953
ENSMUSG00000074398	0.0002586775019067938	0.024177072197176908
ENSMUSG00000007591	0.00025867364316064286	0.019362738630631572
ENSMUSG00000060019	0.0002586539634844549	0.02183297723804445
ENSMUSG00000025997	0.00025862669383015606	0.019309435866356306
ENSMUSG00000070604	0.00025861923206577895	0.02428313405182203
ENSMUSG00000020303	0.00025861455836118666	0.034188851782919694
ENSMUSG00000059430	0.0002585951649891242	0.021538277932380168
ENSMUSG00000006642	0.0002585935047328824	0.01829262976909741
ENSMUSG00000078580	0.00025857680752873794	0.023469536574938554
ENSMUSG00000085012	0.00025857281557630695	0.020620538573345448
ENSMUSG00000050373	0.0002585686926820802	0.014445228058722615
ENSMUSG00000034156	0.0002585677963808297	-0.008100068315029463
ENSMUSG00000100512	0.00025855963414465	0.007525694917211556
ENSMUSG00000074677	0.0002585509114975628	0.024109443308497625
ENSMUSG00000041596	0.0002585509114975628	0.003174344133883622
ENSMUSG00000065392	0.0002585509114975628	0.023783099400675467
ENSMUSG00000040904	0.0002585509114975628	0.002093162761371836
ENSMUSG00000104503	0.0002585509114975628	0.0029823322688995457
ENSMUSG00000052373	0.0002585509114975628	0.01640881492400703
ENSMUSG00000087912	0.0002585509114975628	0.017661869367399108
ENSMUSG00000035678	0.0002585509114975628	-0.00666547208217283
