gene_name	CD-coefficient	Significance
Slirp	-0.0004128425327318956	-0.16843843114599388
Gm37756	-0.00041286214510674466	-0.23828420517765295
Gm12411	-0.0004129177060582166	-0.16534878299225897
0610031O16Rik	-0.0004129489089106304	0.00019781307165832535
1190005I06Rik	-0.0004129704310323153	0.00015339257994337156
AC165953.1	-0.0004129970722073173	-0.017174382759702143
Gm33111	-0.0004130393503177278	-0.22930304602545076
Gm8004	-0.0004130393503177278	-0.27866949259224955
Gm18942	-0.00041304666575323556	-0.19760979872321008
Slc5a2	-0.0004130487007442832	-0.17062947323858957
Gm15846	-0.00041308169742903963	-0.185518884577881
Gm20548	-0.0004130940876885152	-0.20118970648902426
Gm10369	-0.00041316764097484724	-0.15375585609264156
Gm6729	-0.00041317120798809825	-0.27688249270159215
1700051K13Rik	-0.00041317164063439286	-0.0006376502482446905
Pla2g2e	-0.0004131736001261385	-0.2485086194768073
Gm16053	-0.0004131754565334408	-0.18751700780974787
Gm13416	-0.0004131754565334408	-0.1710696002919141
Trmt44	-0.00041319164479568606	-0.08976711069064724
Gm43787	-0.00041321367623416773	-0.2546017282661873
A230083N12Rik	-0.0004132200073664879	-0.012163458332176545
Abcb6	-0.0004132447915231262	-0.019246373724111768
Kirrel3os	-0.0004132515797402278	-0.28521318050014144
Cox20b	-0.0004132784660184326	-0.08609214066401556
Notch4	-0.0004133013854387987	-0.2672158508655755
Gm47882	-0.00041330919161765685	-0.26828157238655326
Ccdc58	-0.0004133136606405137	-0.0648259915426223
Gm6116	-0.0004133164181525531	-0.2756469451916615
Gm9256	-0.00041332156484347665	-0.2798109056534516
Paqr4	-0.0004134849954075573	-0.2588644023043779
Asz1	-0.00041349167275867515	-0.04045896132729056
E230020D15Rik	-0.0004134970551483176	-0.11333103396231198
AC166110.4	-0.00041356443991655013	-0.01726180025272525
Gm44649	-0.0004136055551989232	-0.2587138801895963
Gm4262	-0.0004136601335282563	-0.246161144123333
Gm26384	-0.0004136647514225009	-0.214724120194092
Gm10974	-0.00041370599398262944	-0.1572722813452378
Gm26064	-0.00041373269136556104	-0.21401488159171736
2400006E01Rik	-0.00041375645305288903	-0.0017731170220772492
Ppm1j	-0.00041377340787249043	-0.24126322399552746
Fgf2os	-0.000413779247325337	-0.13716658476454907
Dll4	-0.0004137836469511281	-0.10502878512190526
Itga8	-0.0004138162583613253	-0.28551093630317864
5930438M14Rik	-0.0004138508908377231	-0.009028824374215368
Zfp599	-0.00041386617733150824	-0.01810874430692333
Pcdhgb5	-0.00041388555197383476	-0.2569939325352658
Tomm20l	-0.00041390417635286025	-0.10020867742851536
Zfp493	-0.0004139475263409259	-0.02040263635672157
Gm10961	-0.00041395527780349514	-0.1572132660208091
Plcxd3	-0.00041397507078815487	-0.24749469412082375
Ftcd	-0.00041401146009418464	-0.14197661525831504
Gm16105	-0.00041402018205262354	-0.1880455361619783
Pnmal1	-0.0004140771296684064	-0.24491496387835543
4930405J17Rik	-0.00041410410962347104	-0.004405469614982192
Gm43482	-0.0004141194486610285	-0.25261479981687196
Nap1l5	-0.0004141252564795821	-0.2725496429621694
Gm14022	-0.00041412946737745326	-0.17484381479329933
Prrt3	-0.0004141369243064279	-0.23496864881973745
Gm15441	-0.0004141490457103201	-0.18136144924354664
Gm15788	-0.00041416939282304263	-0.18496129758380125
4732414G09Rik	-0.0004141705606289395	-0.0037224260804786732
Gm22453	-0.00041418930202754726	-0.20514057686702802
AC154654.1	-0.00041421846624764113	-0.01660752852606661
Ppfibp2	-0.0004142477493500131	-0.24190018852420014
Gm24816	-0.0004142808812420101	-0.21082065898607294
Gm14409	-0.00041429009742077267	-0.17730272225129473
Tnfsf13os	-0.00041430848963079213	-0.10247832034811877
Gm37036	-0.0004143139397675503	-0.23355546485905476
Gm11211	-0.00041433605670839765	-0.15762637973716087
Gm43075	-0.0004143383084207111	-0.24958010861027682
E030037K01Rik	-0.0004143641985145953	-0.11289260290663733
Gm19195	-0.00041437229158487916	-0.1980711212048958
Fbxw28	-0.0004144137993946461	-0.13549875454348742
Mir3473a	-0.00041441464984154537	-0.2793107220458709
Gm10252	-0.00041443256553032966	-0.15284028477378006
Fam183b	-0.00041444854978711805	-0.12964040764222795
Catspere2	-0.0004144486640784348	-0.061790577657466136
Gm3511	-0.00041446754285886394	-0.23086472222092216
Gm30790	-0.0004144728175886243	-0.22729311871695781
Pgpep1l	-0.00041450979606926164	-0.2526619473884167
Gm49108	-0.0004145167059447019	-0.2719497214557719
Lrrc36	-0.0004145176116278553	-0.28381819691510457
Styxl1	-0.0004145321518034921	-0.14099892297433547
Gm4419	-0.00041454938627547456	-0.2569535443293313
Brd3os	-0.00041455837376350255	-0.052838647300043506
2610020C07Rik	-0.00041459531411514364	-0.0021034535422366565
Siglec1	-0.00041460063104742704	-0.18200555983706124
Gm20445	-0.00041462145718635876	-0.20061181096736078
Zfand1	-0.000414653899623953	-0.030828376184573347
Gm47705	-0.0004146645226861083	-0.26764518083112393
Gm7730	-0.0004146801524100452	-0.2782999348957655
Slc9a3	-0.00041469048827929704	-0.1693528997628484
D830044D21Rik	-0.00041469074901009	-0.09671506169519817
2610028H24Rik	-0.0004146934185701688	-0.0021547877923480396
Rapgef4os2	-0.0004147651393186685	-0.2239988787781052
Fam3a	-0.00041479008421087135	-0.13116213103170252
2210417A02Rik	-0.00041479014090277773	-0.0014043025825096842
Gm48449	-0.00041479101900799474	-0.2699202979548734
A430078G23Rik	-0.00041483558138540695	-0.012727700314987316
Gm12435	-0.00041486085741389734	-0.1655830511837445
Gm44151	-0.000414861877941958	-0.25674302462688514
Gm28535	-0.00041486254679935856	-0.22371820091579162
Gm10020	-0.0004149061821773054	-0.15086461667561915
Abi3bp	-0.0004149268098506427	-0.020309933527913285
Gm15890	-0.00041494872950405715	-0.18598904091920634
Gm23034	-0.0004149970655685419	-0.20649049931121521
Gm45809	-0.00041499837526091086	-0.2642262848927673
Gm28551	-0.00041501471110754585	-0.22377376275599684
Gm44331	-0.00041504098529399243	-0.25768510219704727
Gm28008	-0.0004150418834395735	-0.22238434807739604
Gm38049	-0.00041504488401774723	-0.24027755856562388
Mrc2	-0.000415104870985279	-0.277028904759774
Gcnt7	-0.00041516547772183215	-0.14702590872428145
Gm22403	-0.0004151966100564202	-0.20505430127247454
Gm9869	-0.0004152091508374124	-0.28052702293150406
Zfp759	-0.00041522580299627394	-0.013416696139881723
Gm6457	-0.0004152383368091965	-0.2763556747431668
Gm49163	-0.00041526540854321814	-0.27203799755278124
Gm3531	-0.0004152906146451414	-0.2311059404021652
Gm45605	-0.00041533146279687896	-0.2632760705387407
Gm31224	-0.0004153472237941712	-0.2277558513257376
Fam219a	-0.0004153482163871028	-0.13057715243659374
Gm40377	-0.000415352282517531	-0.24365298566375326
Gldc	-0.0004153579114326234	-0.14986620054479402
Gm23442	-0.00041537572919331467	-0.2073218948139847
Insl6	-0.00041542073881282933	-0.28547762320539427
AW146154	-0.00041543730657739547	-0.018460210544344248
AC061963.1	-0.00041550462152242063	-0.014520837823581871
Gm14127	-0.0004155541687137589	-0.17542957966506806
AC134333.1	-0.0004155782387284448	-0.015901525215137012
Gm17224	-0.0004155782387284448	-0.19352459598712027
Gm47428	-0.0004156557160226675	-0.2667049703336251
Gm13772	-0.0004156710652821161	-0.17340976271447092
Gm10481	-0.00041568117725496065	-0.15455284862917484
Gm20470	-0.0004156835082666112	-0.2007563122840507
Rhbg	-0.000415720658960086	-0.216992539684134
Gm14494	-0.0004157448788223863	-0.1779752682531916
Gm43303	-0.0004157450090784082	-0.2511006888021035
Slc35d3	-0.00041575282098600273	-0.17364382484168295
Dnmt3aos	-0.0004157726568627249	-0.10804205896541208
D6Ertd527e	-0.00041578452651681093	-0.0963364670378188
Gm9795	-0.0004157869893179434	-0.28034490088459674
Gm37366	-0.00041581200906686927	-0.2357423660964999
Gm41293	-0.0004158210127509942	-0.2442418989405967
Gm27219	-0.0004158448544398917	-0.2215503637701151
Proz	-0.00041586066219753335	-0.2361933096797767
Ccdc28a	-0.0004158941327443878	-0.06442041758544116
Gm3436	-0.0004159017498984113	-0.23030049413082893
4833418N02Rik	-0.00041591812694094873	-0.003973910822949792
Obscn	-0.00041594505434676594	-0.26313039048779124
Gm16068	-0.00041594681481925665	-0.18772270988320133
Gm30034	-0.0004159930037942587	-0.22669334372388647
Gm8034	-0.00041601439903205526	-0.2786903489592782
Pde6a	-0.00041602006311875254	-0.25554186287577957
Gm18336	-0.0004160398222099257	-0.19659943151873102
Gm33460	-0.00041605653065196664	-0.22954608733498122
Gm10253	-0.0004160599297803406	-0.1528698591754251
Gm12295	-0.00041609734001744187	-0.16446929416054387
9530034E10Rik	-0.00041609734001744187	-0.011287270461589241
Piwil4	-0.0004161881624891661	-0.2491834075522701
Gm45413	-0.00041618836451418404	-0.26232272882032204
Gm16128	-0.00041620624641016557	-0.18822142231336453
Gm5039	-0.00041623643551710123	-0.2734019732540284
Gm1123	-0.0004162594962991207	-0.15783284184607344
Gm48532	-0.0004163228871825735	-0.2701097121702598
Gm28068	-0.00041635727230344294	-0.222495378353382
Sntg1	-0.00041643530324143423	-0.15933942778343713
Gm15536	-0.00041643665381142374	-0.18244143304637048
Gm39469	-0.00041645174547519115	-0.2433820436546968
Gm8275	-0.000416452310169613	-0.2789896984705195
Il27	-0.0004164559951456807	-0.2854005251595364
Arsg	-0.0004164791090475254	-0.03889094781898371
Myo15	-0.0004165028457582938	-0.2737418677484283
Gm45033	-0.0004165180985319273	-0.26058567781658526
Macrod2	-0.0004165776845079036	-0.2830544181119982
Gm4877	-0.00041659009193035113	-0.27094511709689173
Gm25327	-0.0004166287906653727	-0.21219278150438392
Prl2c3	-0.0004166825054724699	-0.23694707909949597
Gm16575	-0.0004167327508618822	-0.19093536073647013
Fam71f1	-0.00041673668709697314	-0.1316597022245298
Rab13	-0.0004167575722790588	-0.22795360270422171
Pdxk-ps	-0.000416782913885139	-0.25463239498548285
Gm15264	-0.0004168361583693632	-0.18019591769675336
Cdh3	-0.0004168953263752498	-0.07008711615110015
Mir301	-0.0004168995874579971	-0.2794474067823736
Gm17108	-0.00041690970707929765	-0.1927683496031115
Gm38375	-0.00041693294012933507	-0.24223992878159872
Gm14232	-0.00041695053999966073	-0.1760152554616379
Tex12	-0.0004169587389796392	-0.12499465273325461
Krt222	-0.0004169703868011253	-0.28495442566921986
Gm28306	-0.00041703325364744065	-0.22310646601605572
Esr2	-0.00041705218053475344	-0.1245004776845804
Hmgb1-ps8	-0.00041705218053475344	-0.2845306544387575
Gm36839	-0.0004170916460345545	-0.23299881263051492
Rps4x-ps	-0.00041713106574608355	-0.2032228124737988
Gm47735	-0.00041713879446729534	-0.2677295735914488
4831440D22Rik	-0.00041714349832601465	-0.0038468561412645028
Cops5	-0.00041715225009048815	-0.08502593059326927
Slpi	-0.00041716028901198706	-0.16814591410375723
Gm22770	-0.0004172165562132274	-0.20594539438987466
Gm10146	-0.00041723211812945453	-0.15201231187556213
Gm13212	-0.00041723342150494573	-0.16969843607476978
Gm26901	-0.000417234496380782	-0.2204372270591532
Nfatc4	-0.00041724336826306466	-0.2695613042580398
Nox1	-0.0004172930408066676	-0.26711562774226394
Gm14863	-0.00041729523565891744	-0.1791155488548159
Gm43200	-0.000417343831498694	-0.2504821640540128
Gm13861	-0.00041738197730434003	-0.17405354023341255
Polr2i	-0.00041741028210914914	-0.2433595458913328
Gm37074	-0.00041741811101768953	-0.23379376310717023
Hist2h2ac	-0.0004174213500770937	-0.28438022839547344
Slit2	-0.00041744673770968964	-0.16835496364305869
A930019D19Rik	-0.00041749602403720024	-0.014047001062657369
Gm19967	-0.0004174975854933538	-0.19960084999791283
Mroh3	-0.00041752107280399955	-0.2768226381344481
Gm15495	-0.00041752107280399955	-0.18191519093516492
Gm9772	-0.00041752107280399955	-0.28028052426423455
4930447A16Rik	-0.0004175297865081742	-0.004803499393394306
Ptpro	-0.0004175750007345163	-0.2302753202330473
P4ha3	-0.0004175862200361571	-0.26009809409545304
Gm23245	-0.0004176100348268976	-0.20700642619468393
Gm16552	-0.0004176485130142172	-0.19081887430420036
Gm6190	-0.0004176485130142172	-0.27583586785734265
Gm6392	-0.0004176511323477059	-0.27623357027875184
Cep83os	-0.0004176548319363378	-0.0738368846560866
Grrp1	-0.0004176619820047641	-0.28256586247727905
Gm37581	-0.0004177004152809721	-0.2371492816548116
Cyp2d26	-0.000417726574797213	-0.09415603398193327
9430037O13Rik	-0.00041775388964925117	-0.010939225180553916
Gm37045	-0.000417775030322143	-0.23360842827147835
2610011E03Rik	-0.0004178041377766475	-0.0020777600511557547
Gm22572	-0.0004178650050814621	-0.20539950373546953
A930005G22Rik	-0.0004179256432475386	-0.013860965008661581
Psors1c2	-0.00041795997580247124	-0.232607363513203
Gm11605	-0.0004181221025419097	-0.15983539751058998
Gm14017	-0.0004181423352419506	-0.17478529592751887
Creb3l1	-0.00041815269224143613	-0.0880015949459667
Gm21021	-0.00041817763587853157	-0.2026646530953305
Kctd19	-0.0004182459910977539	-0.28537627246927033
Rbpms2	-0.00041826681514238077	-0.22085135920375953
4632418H02Rik	-0.000418274084792073	-0.003654390708669821
Gm15932	-0.0004182991034625046	-0.18645955726116326
Gm9645	-0.0004183535093514895	-0.28010390618193987
Gm49436	-0.0004183535093514895	-0.2729352874693284
Zcchc4	-0.0004184348943993566	-0.03312928940969084
Gm5106	-0.00041847518962732715	-0.2735831375797264
Gm42918	-0.0004184992008070714	-0.24812432016887234
Gm36287	-0.0004185102357981107	-0.2321742587357235
Hcn3	-0.0004185344582919207	-0.2836526181714335
Gm8290	-0.0004185513080924784	-0.2790101022497246
Gm13092	-0.0004186868372586641	-0.1691735378474081
Gm4189	-0.00041868961496403643	-0.24448634029170174
Defb48	-0.0004187011145904634	-0.10127936477023604
4933402D24Rik	-0.00041873975597837225	-0.007069460212781105
Gm29443	-0.0004187602661121037	-0.22576143933440682
Gm26020	-0.00041877764582177383	-0.21390132726210273
Mir101b	-0.00041877764582177383	-0.2798761564162446
Cetn4	-0.0004187895990965056	-0.07434188283757318
Gm26912	-0.0004187971502960069	-0.22060440845092286
Gm36933	-0.0004187995252063023	-0.2330518582848323
Gm33979	-0.0004188198792545292	-0.22997752385228978
Mir3075	-0.0004189342863645291	-0.27939877530757723
Gm26728	-0.00041894665298581826	-0.21791909536756945
mt-Ta	-0.0004189847261850813	0.00014324555866340738
Gm47399	-0.0004190530524470477	-0.26660130777614255
Gm16064	-0.00041908409980427196	-0.1876639511882979
Gm15484	-0.00041908984060625267	-0.181798488429405
Gm17210	-0.0004190970721319214	-0.19346640933839382
Rpl15-ps3	-0.00041910215617877166	-0.20992220141374995
Gm45667	-0.00041911075978577227	-0.2635205627396803
Gm3362	-0.00041914525815907615	-0.22970801355722095
1700042O10Rik	-0.00041915161529997366	-0.0006109289497613964
Ap3s1-ps1	-0.0004191785391548839	-0.033315591376701655
Ttll6	-0.0004191820105609449	-0.08136495264184951
Gm6850	-0.0004191872528590586	-0.2770931154996331
Gng13	-0.0004192132245459957	-0.2811154519305393
Gm45752	-0.0004192227816186116	-0.2639306009723423
Gm11192	-0.00041925308151553365	-0.15744935603776483
Gm8249	-0.00041931844689625905	-0.27894885168134187
Fam166b	-0.0004193740958282099	-0.12920165967254094
Adam5	-0.0004195311690258672	-0.02328732218751084
9430064I24Rik	-0.0004195362551669015	-0.011036024839957331
Gm15935	-0.0004195673036767606	-0.1864889291860457
Gm28404	-0.0004195727406225161	-0.22338464623740478
Gm44851	-0.0004196254520632522	-0.25980820598602095
A930002H24Rik	-0.0004196260468986147	-0.013757776344249899
Rps12-ps9	-0.0004196266968434872	-0.20519073237611152
1500009C09Rik	-0.0004196392169532116	0.00010800583648154852
Trdv3	-0.00041969864096494234	-0.0944403464658552
Mir1969	-0.0004197115246707751	-0.27957270041774945
Gm10874	-0.00041975409687061824	-0.15697712772553965
Gm12689	-0.0004198618033911454	-0.16654830649299135
Gm38105	-0.0004198674905172549	-0.24060711548210376
Gm16897	-0.00041989953802194644	-0.19189557602157511
Ropn1l	-0.00041990824624936544	-0.21125306022907608
Ccdc153	-0.0004199532441893517	-0.06363875269695737
Amd-ps3	-0.0004199628452860611	-0.02965385071776673
Coro2a	-0.00041997193647610033	-0.08565977288010362
Matk	-0.00041997800708019786	-0.28210035173943704
Gm11770	-0.0004200403874591454	-0.16124606633214034
Gm48716	-0.00042007027583634013	-0.2707156119992954
Gm35608	-0.00042007500330820463	-0.2314270500965208
Gm2093	-0.000420108685324108	-0.20254924002148147
Gm13015	-0.00042014338119451475	-0.16867824335431902
Gm9750	-0.0004201442316414141	-0.28020640443594824
Gm25047	-0.00042017546685056326	-0.21133561826786257
Gm10550	-0.0004201873304664579	-0.15493777566057892
Gm26523	-0.0004202664183265705	-0.21537693163531096
Gm42584	-0.00042032247635675113	-0.24594393254677063
Atp4a	-0.00042035334646736564	-0.042259417480674855
Tnfrsf1b	-0.00042037255469490055	-0.10299466112753652
Gm11382	-0.0004203854384804843	-0.15848117515473006
Gm35060	-0.00042045048175887016	-0.23081106231710383
Gm7115	-0.00042046383794210783	-0.2774043260815808
Sms-ps	-0.0004205961685582415	-0.16448752912126663
Gm49252	-0.00042060560350923814	-0.2723742771762092
Coq10a	-0.00042061249853386827	-0.08525632427389503
Rab7-ps1	-0.0004206142499466793	-0.22654040679516874
Gm15163	-0.00042062701294072474	-0.17978747101138426
Gm39214	-0.00042064069099330225	-0.24315978791331164
Gm49077	-0.00042064922860613624	-0.27183171582182014
Gpr62	-0.000420742444234818	-0.28208506615226214
Gm47003	-0.00042074516392354725	-0.2652798363133275
Dedd	-0.00042077801988195504	-0.10101477469286092
Gm13858	-0.0004207832090379858	-0.1739949711630955
Tmem178	-0.0004207874497724051	-0.1115051643815217
9430041J12Rik	-0.00042083971152629437	-0.010977942711511264
Gm28892	-0.00042084056197319374	-0.22441133862712573
AC087802.5	-0.00042087213921911506	-0.01464392498257825
Gm16199	-0.0004209229962556399	-0.18901145705451128
Gm48382	-0.00042095693591766926	-0.26984104940773723
Gipr	-0.00042096818416731126	-0.14933801307278483
Gm6158	-0.0004210209997341992	-0.2757227255418865
Gdap1l1	-0.0004210896031594379	-0.14714291999186754
Gm32486	-0.00042109199588211685	-0.22878851701778435
Gm26619	-0.0004211135149729947	-0.21662129850983103
Gm2962	-0.00042122569058657063	-0.22611858678609612
Gm5644	-0.0004212559847393008	-0.274691922682897
Gm15821	-0.00042125883501597345	-0.18531354670236241
Gm25821	-0.0004213069700814143	-0.2134182111592002
Gm31105	-0.000421329144453889	-0.2275924898115072
Gpr4	-0.00042135447957579686	-0.2820628424646808
Gpank1	-0.0004213951442363207	-0.2815527110069952
Gm36298	-0.0004213956504793806	-0.23220094024534801
Gm31749	-0.0004214342043709785	-0.22813672524645182
Gm22615	-0.0004215174692633916	-0.20562946398909185
Spta1	-0.00042155560280651315	-0.15118338663772346
Gm9812	-0.00042156109293346223	-0.2803907347855719
Gm38056	-0.00042158232207705013	-0.24030294308069633
Ifi207	-0.0004216118895147713	-0.2852200993705741
Gm20717	-0.00042162663161836225	-0.20217360084089084
Gm46218	-0.0004216579242501738	-0.2648473093023753
Gm44562	-0.00042165837777909554	-0.25834521281972245
Gm42748	-0.0004216962907023855	-0.24695537061432526
Gm12204	-0.00042169879860448194	-0.1635315915916538
Gm5648	-0.00042172459082863174	-0.274705103064847
Gm17146	-0.00042174610882268233	-0.19305919681878525
Gm13430	-0.0004217607380043017	-0.1712450624747134
Bloc1s6os	-0.0004217762279813721	-0.0513498486100743
Hepacam2	-0.00042192328017974474	-0.2839138796833911
Pcdhb9	-0.00042198126133760784	-0.2572792832048067
Gm42549	-0.0004220263696112051	-0.24560550365925432
Mx2	-0.0004220905526558857	-0.27437992911992287
Nanos3	-0.00042211418379352425	-0.2726205765768334
Gm20492	-0.00042214391936033	-0.2008429561903048
Gm15268	-0.0004221613213256986	-0.18028336041730075
Cbx3-ps7	-0.00042218992598680016	-0.06251255445112708
Gm42519	-0.0004222646408224033	-0.2454360301854673
Rpl7a-ps5	-0.00042228502951566503	-0.20641942803605207
Lrrc34	-0.00042232972363099685	-0.2838233576066027
Gm6286	-0.00042233843733517276	-0.2760482570047466
1700016L21Rik	-0.00042234352195402703	-0.00023862343703931737
Gm44750	-0.0004224094637044226	-0.2593241912394706
Gm15816	-0.00042248859347454994	-0.18522554429480095
Gm26787	-0.0004224946988199783	-0.2187324133549785
Gm12944	-0.0004225057913041008	-0.16812472946975168
Srp54c	-0.0004225096803662697	-0.1494555818546518
AF357399	-0.0004226193928699441	-0.017658400153104423
Mmp28	-0.0004226551506164427	-0.27790545191149524
Ltk	-0.00042266434747851905	-0.28339867452892925
BC046401	-0.00042267235558532645	-0.0472631002601986
Maneal	-0.0004226842271410515	-0.2827271517758752
Htatsf1	-0.00042269485750632483	-0.28507765618283276
Gm16135	-0.00042278176233462235	-0.18830929131679464
Cdrt4	-0.0004227839966768072	-0.07155462597513558
Gm23793	-0.0004228126455110515	-0.20829816688888475
Emid1	-0.00042285962435780584	-0.120237036654336
Pcdhgc3	-0.00042286667537336567	-0.25691210750894833
Dnajb8	-0.0004228675258202649	-0.1066354518570743
Atad3aos	-0.0004229016248914483	-0.04055860160005974
Gm44647	-0.0004229142302252568	-0.258693445925525
4930444A19Rik	-0.00042291915694048357	-0.004758742850928591
Rps3a2	-0.00042299446809104005	-0.20332694645611815
Gm47273	-0.0004230194021604389	-0.2663757160049647
Gm10327	-0.0004230194021604389	-0.15346070937789338
Fbxl7	-0.00042306285818858935	-0.1341782849603715
Gm12319	-0.00042310514601087695	-0.16458653997264033
Gm12657	-0.0004231679292737289	-0.16640206583187825
Gm12097	-0.000423174840327795	-0.16294539902000627
Gm4285	-0.00042318741847273227	-0.2475772363881783
Gm28729	-0.00042319692367752924	-0.22396807448673572
Gm44837	-0.0004232106475842192	-0.25978813187989114
Gm14858	-0.00042321286980626354	-0.1790279071625583
Crb3	-0.0004232759348033969	-0.08785667094190046
Gm29155	-0.00042328566515272383	-0.2250734748819427
Gm17276	-0.0004233106713145753	-0.19384479283169825
AC154667.1	-0.0004233684813474796	-0.0166292609830754
Zbtb7c	-0.0004233688293501452	-0.035346138326445065
Gm14023	-0.0004233784798856856	-0.1748730856107407
H19	-0.0004233869385606618	-0.28316309348763236
Gm3848	-0.00042340453077381585	-0.24266342781743447
Gm11281	-0.00042342977374076256	-0.15812760132463213
Gm28536	-0.00042349094446539245	-0.22374598629885792
Slc17a7	-0.0004234943906239498	-0.17870764689178997
Arhgap20os	-0.00042357308663148097	-0.0359282711585436
Gm15657	-0.0004235975657733459	-0.1836407601089792
Gm45222	-0.000423625700098485	-0.2614306345794201
Rpl31-ps6	-0.0004236291895181526	-0.20784072152046884
Stxbp5	-0.0004236757283233695	-0.14122958877173086
Gm43962	-0.0004236876025527279	-0.25566047337046816
Gm25394	-0.000423735810826106	-0.21244961443488755
Tbc1d10c	-0.0004237456102059092	-0.13225785485054542
Gm9042	-0.0004237672723038462	-0.2796271029141007
Gm17151	-0.0004238415142103659	-0.1931173853162145
Snora23	-0.00042391969040680993	-0.16243276641768778
Cmah	-0.0004239596192313193	-0.08087244511800518
Zfp13	-0.00042396108943557737	-0.028794894322442643
Gm37744	-0.0004241203504157854	-0.23818131390151387
Gm15791	-0.0004241203504157854	-0.1850493873654247
Gm49525	-0.00042412731552748023	-0.2732333083607065
Gm4793	-0.00042416638483673064	-0.2683974493132932
5830454E08Rik	-0.0004242153664624983	-0.00888510240449195
Gm23264	-0.00042433001097387816	-0.20706374865057794
Gm44097	-0.00042440693470300277	-0.25646868783375804
Rpl36a-ps3	-0.00042441804465422853	-0.20713129881027204
Gm47196	-0.0004244687010558614	-0.2659902784765701
Ntsr2	-0.0004245030899641369	-0.26486661022691593
Hils1	-0.0004245477274073073	-0.2841279561365086
Mepe	-0.0004245480300324355	-0.28103750557420876
Xist	-0.00042461870326525276	-0.04390056323755054
Misp	-0.0004246844951233461	-0.2784497997103428
Cdkl5	-0.00042470064988567037	-0.07113798843881255
AC122481.2	-0.000424709162493827	-0.015227652261310488
Gpr82	-0.0004247386303233526	-0.28211455782448497
E030024N20Rik	-0.0004247475672800789	-0.11277557804803313
Slc25a54	-0.0004247798779963152	-0.1757267591694639
Rps15-ps2	-0.00042478854400181067	-0.20491617574297272
4930451G09Rik	-0.0004247911604227294	-0.004908797751543185
Gm4798	-0.0004247930233356268	-0.26852934759399477
Mdh1b	-0.00042481171546564006	-0.2815563994218653
Gm7972	-0.00042486190864149013	-0.27860683318945995
Gm3055	-0.0004249244700558111	-0.22702052819372054
1700020L24Rik	-0.0004249290970207302	-0.00033250549433863543
Scel	-0.0004249527869632755	-0.19449830260963574
Mir343	-0.00042497059811943966	-0.2793205255472839
Gm7807	-0.00042498387656729025	-0.27836412385417386
Gm22516	-0.0004249873326580916	-0.20531320356567231
Gm43099	-0.00042498829514499027	-0.2497660221020192
Gm37899	-0.00042500943165680525	-0.23923221248315696
Gm20652	-0.00042507517598770793	-0.20171040783962652
Mir1964	-0.0004250911275211717	-0.27959186445133677
Tgfbr3l	-0.00042510642497658893	-0.12295969146663943
Cct6b	-0.00042512707954178936	-0.06726352733897543
Gm2830	-0.000425130907951273	-0.22307863470443567
Gm38026	-0.0004251683196075595	-0.24012512930619592
Gm48855	-0.0004251799312870898	-0.27121835751590984
Gm42777	-0.00042525305612625295	-0.24709921069154914
Tm4sf4	-0.00042526228249092397	-0.11676658241494142
Calcoco2	-0.0004252960877575512	-0.05875733542817094
5330411O13Rik	-0.00042531973311876514	-0.008129011307486996
Gm13782	-0.0004253222844594624	-0.1735267381479009
Dnah6	-0.0004253222844594624	-0.10605101209686786
Pcsk2os1	-0.00042532815929649114	-0.25627256760974965
A330015K06Rik	-0.00042533615944660003	-0.012282414102006464
CT009594.2	-0.00042541189757812413	-0.05706972851219934
Flicr	-0.00042543688527425723	-0.1387104786202004
Gm13268	-0.0004254725023075685	-0.16996070134649766
Gm48699	-0.0004254901278672538	-0.27062330412068136
Coro2b	-0.00042551581980073734	-0.08568858927236288
Lrrc8dos	-0.00042554791788997184	-0.28365942363786384
Mib2	-0.0004256774513283307	-0.2802174926652565
4930519P11Rik	-0.0004256850081551313	-0.0056270599265327015
Mir467f	-0.0004256927938494036	-0.27919251064647216
Mppe1	-0.0004257164507342501	-0.277198730257817
Akt3	-0.00042572399003429085	-0.028105423849830516
Gm16577	-0.0004257337203220871	-0.19099358256213317
Gm7504	-0.00042573770722556964	-0.2779859314317943
Platr29	-0.00042575333834275964	-0.24806281102959665
Gm14812	-0.00042581684725557085	-0.17882336495624077
Kcnrg	-0.00042584705559958286	-0.28539511353600155
Fat2	-0.0004259126112501896	-0.13321190061191088
Mettl4-ps1	-0.00042592404629283024	-0.28079213993703656
Gnat2	-0.00042594333054735817	-0.28103024432555523
Runx2os2	-0.000425958636908241	-0.19912898219083586
Gm44699	-0.0004259809898751743	-0.2590196686402756
Rpl3-ps2	-0.0004259963676693919	-0.20834669957978458
Gm7393	-0.00042601562550729393	-0.27782072663098534
Gm26812	-0.0004261067209625118	-0.2192080140184644
Gm26983	-0.00042619126353479997	-0.22099431156717828
Gm8522	-0.0004261959598779299	-0.27924215865414176
Emcn	-0.00042619949985401207	-0.12009140992554242
Dus2	-0.00042627073378579723	-0.11105231896955653
Gm44432	-0.0004262913839914141	-0.25799551737853876
Fyb2	-0.0004263120213639733	-0.1430282597958778
Gm26685	-0.0004263572309035973	-0.21746853636151736
Rtl8b	-0.0004263576450853875	-0.1999511653431979
Gm17907	-0.00042640463798648766	-0.1955290824457272
1700028E10Rik	-0.00042643789178255107	-0.0004425988957277027
Panx2	-0.0004264381192947948	-0.2591017567467835
Gm23983	-0.0004264619314498305	-0.20887192978435368
