GeneName	CD-coefficient	Significance
AI606181	7.020790999844994e-05	0.11401897516498033
9530085L11Rik	7.012740806099737e-05	0.09190884333455361
Urm1	7.008440175284653e-05	0.05236073609066727
Ficd	7.008241658994858e-05	0.5188517351690054
Wwox	6.998624004288743e-05	0.035873539728035975
Tmem221	6.996889230231695e-05	0.09315434350848817
Ski	6.990541651380923e-05	0.1657309326355576
Gm26867	6.989662476776816e-05	0.5063948060406218
Rfwd3	6.987723616400545e-05	0.2213269436736034
Mul1	6.985814560912143e-05	0.33457880260285455
Gm26809	6.980740966439322e-05	0.5065536950468308
Dedd	6.980537099006185e-05	0.47771564884082196
Fam193a	6.980348397869841e-05	0.5142335730193687
Txndc9	6.979414663117272e-05	0.06300079154353821
Klrb1f	6.978581028652532e-05	0.39244514374330397
2210408F21Rik	6.978293003457475e-05	0.036546806002279233
Gm48735	6.977334718296105e-05	0.4844861381211652
Rbak	6.974329074828717e-05	0.22923687881200905
Lsm11	6.97161151649712e-05	0.3786248140954954
Ppp1r15b	6.970391367736918e-05	0.2592702667297203
Uchl4	6.969762112019218e-05	0.056276748926062714
Zfp189	6.966311338684093e-05	0.022701634790701974
Entpd5	6.965729743260574e-05	0.5071756339514452
Gm16238	6.965675238654914e-05	0.5165156012713675
Tet1	6.961571189153498e-05	0.10790028657014805
Trp53rkb	6.957139597337192e-05	0.07244813320804755
Gm5481	6.954972074775672e-05	0.4792101978054199
Spty2d1	6.952502630128295e-05	0.13465699856113622
Shprh	6.940738476636896e-05	0.16801963959785848
Them4	6.933710109585974e-05	0.10499798651936076
Ing2	6.932147136838432e-05	0.41011513791312726
Foxj3	6.929320434321524e-05	0.5199875562447024
Dmxl1	6.928431604523388e-05	0.48513422845160914
Cacna1a	6.92202231733415e-05	0.34544621763595856
D830025C05Rik	6.918504968049439e-05	0.4686292817758565
Mgmt	6.917610812570428e-05	0.35859532826036544
Naip1	6.916369289675907e-05	0.3293074278481163
Gm13007	6.911862171298555e-05	0.5226938376112613
Patj	6.910961225510673e-05	0.29267858986016304
Mtrr	6.898506183071927e-05	0.3350264397663516
Gm26542	6.895592206766738e-05	0.5071575346273932
Rangrf	6.895046618345165e-05	0.2314308487441945
Gm47192	6.89396508459463e-05	0.48858826270820443
Ccdc91	6.893664205869525e-05	0.3766198318059697
Desi1	6.892550359673805e-05	0.47955363866199185
C030037D09Rik	6.892471492086627e-05	0.3375111342240351
Gatc	6.88919151492446e-05	0.5219613988009582
Gm26782	6.888284155285214e-05	0.506606538667882
Neurl2	6.885046062374662e-05	0.31983660996926766
Srrd	6.879773836155335e-05	0.13266114628058212
Braf	6.874351729274457e-05	0.325695585844364
Ube2cbp	6.870527045946808e-05	0.06037248998440381
Gm40645	6.867583152843293e-05	0.4977081399231393
Gm15344	6.866288691112373e-05	0.5190768379356885
Gm37776	6.85863631819942e-05	0.4994194316507482
Apex2	6.84686225254821e-05	0.221987483559331
Gm5148	6.845920428188483e-05	0.4810733661804604
Ccpg1	6.845678874660385e-05	0.3826850825886654
Ccdc34	6.843065392196557e-05	0.3722925018960634
Cntln	6.84015844512963e-05	0.4375450432238395
Gng7	6.838683243726065e-05	0.4444438730677864
Gm16998	6.832198565868406e-05	0.5153723364969309
Ucn2	6.831880401434835e-05	0.055970894940363225
Tmem95	6.82645005394975e-05	0.08872705626442479
Gm13053	6.825941752013329e-05	0.5226214340008403
Gm5511	6.82431861443216e-05	0.47905352274153923
Gm17160	6.822574638415413e-05	0.5150463688241758
Tmtc3	6.820384755026532e-05	0.08775578267497908
Echdc1	6.811506585016375e-05	0.4977533680894092
Pofut1	6.811260313477277e-05	0.266637183564015
Gm5544	6.807232471548147e-05	0.47850413326538715
Gm9821	6.782373049588847e-05	0.44720318885426164
Gm17082	6.777115771636252e-05	0.5151484227312095
2310009A05Rik	6.774919835242555e-05	0.03765196055672016
Aqr	6.77215014366916e-05	0.22840462861204108
Efcab2	6.771664700578147e-05	0.4995661388728846
Serpina3i	6.769620320040133e-05	0.1741620325500176
Prx	6.766969653679457e-05	0.24904588744872413
Gm9144	6.765905959716378e-05	0.45131700015888393
Zgrf1	6.765504635063992e-05	0.006608595807919504
Olfr1034	6.760979661017473e-05	0.3013026673576561
Gm26796	6.759719781092101e-05	0.5065801447987344
Gm29434	6.753339062414767e-05	0.5043011120468225
Zfp87	6.751990978867055e-05	0.010213279492501504
Prss23	6.748570975220847e-05	0.2493405113309568
Eif5a2	6.744604137486486e-05	0.5036617966780012
Zfp932	6.74002000692306e-05	0.009677042996750651
D430020J02Rik	6.739494519031114e-05	0.46782501642062496
Tm7sf2	6.738675428000046e-05	0.09986043005804568
Wfikkn1	6.734353907175664e-05	0.03714721080986394
Gm10825	6.731151413074792e-05	0.5235037029857406
Tigar	6.729706193394582e-05	0.10330475521803129
Sh3glb1	6.722587226048477e-05	0.16916421644634072
Gm7251	6.720153829298344e-05	0.4651573209561225
Adgb	6.718321437183353e-05	0.1594285109971174
Mrps36-ps1	6.716780807076453e-05	0.339881124161316
Gm22442	6.715199420214999e-05	0.5102031604662847
Taf12	6.713877018672397e-05	0.11813052828230686
Gsto2	6.712963955281044e-05	0.4373236129802966
Clasp1	6.710332145639846e-05	0.42651802439530684
Golim4	6.707080266240654e-05	0.44340992308249905
Prr36	6.702556077539054e-05	0.2498707106322271
Dyrk3	6.69830656970589e-05	0.4956543844133726
Hadh	6.685689710117577e-05	0.4322423852700533
Gm14840	6.684707821001262e-05	0.5195154670311135
Ralgapa2	6.683017694981137e-05	0.23243861094553575
Kpna1	6.680401312683299e-05	0.3917085185610649
Tnfrsf9	6.679149657592077e-05	0.0863606921483091
Cdo1	6.67850993764683e-05	0.4030371754582712
Gm14448	6.671374633380142e-05	0.5199201650611576
Dtd1	6.670336018005531e-05	0.4925130814562767
Gm42549	6.668210123086161e-05	0.49694476821912337
Eral1	6.666340492317004e-05	0.5083114458536057
Gm6755	6.665316207719123e-05	0.4678263221090575
Gm17709	6.664821399672392e-05	0.5143365927570696
Pla2g4a	6.664772419105952e-05	0.27252140660241175
Ercc8	6.6631486237036e-05	0.5087568042012306
Aqp3	6.663098034974748e-05	0.22780380166283443
Gpr179	6.661311363163064e-05	0.4406676104166893
6430531B16Rik	6.657605347526479e-05	0.08208592338476749
Gen1	6.657241184836918e-05	0.5224240667840628
Dcakd	6.644913157636908e-05	0.47203901580882013
Gm19569	6.642710334175383e-05	0.5126279094529268
Casz1	6.642411108610307e-05	0.3604124527536942
Hdhd3	6.640105531519054e-05	0.4299960693466957
Gm43096	6.639917387945714e-05	0.4958778548919318
Rad51c	6.639688460323617e-05	0.23332757515755975
Dnajc27	6.638974574717211e-05	0.48742048259491644
Chchd2-ps	6.638716944167827e-05	0.4166039120909627
Dusp2	6.636525646373418e-05	0.4938629322735514
Cgrrf1	6.624654487191007e-05	0.4156522994763761
4930539J05Rik	6.624221985712885e-05	0.06688333842502234
Kctd5	6.619545337960935e-05	0.39840840755461326
Abhd10	6.619078341642784e-05	0.12847762084690414
Pycr2	6.618912769176097e-05	0.24001512975494332
Borcs7	6.617187522062345e-05	0.32448452142564654
Gm6218	6.616386795838427e-05	0.47186585737564507
B3galt4	6.615140499693104e-05	0.29163935694573573
Gm16026	6.61413841311148e-05	0.5170445492401644
Kif24	6.613551601375229e-05	0.3957489853914711
Sdhaf3	6.611404932977565e-05	0.17975758968161493
Spats2	6.609969966354824e-05	0.1379813529652687
Gm11613	6.608688272879157e-05	0.5235982175920381
Clybl	6.604293395427972e-05	0.43236932463233846
Lgals3	6.60316134018487e-05	0.3861596233689102
Slc38a6	6.600094888097627e-05	0.1575968658443233
Zfp128	6.595958030962536e-05	0.02348504329426937
2810025M15Rik	6.593850154862464e-05	0.04992036372334985
Bicd1	6.588233699293616e-05	0.3150515918457959
2810454H06Rik	6.584167330203813e-05	0.05206106787720504
Atn1	6.582293622559712e-05	0.2695435596456975
Gm43661	6.578889649609749e-05	0.4945959507847994
Gm29417	6.578104489656756e-05	0.5043289649138372
Usp10	6.571005003127806e-05	0.051624801897747985
1810012K08Rik	6.570953309251531e-05	0.030315731982302065
Cep135	6.568610583338113e-05	0.4087636510139073
Zfp51	6.566907779262304e-05	0.017692333933236326
Gm11531	6.564445995581294e-05	0.5235902701689733
Mrgprb1	6.561938187599832e-05	0.34498904852411016
Gm26825	6.56047108348215e-05	0.5065007876174759
Rab9b-ps1	6.559067920858785e-05	0.23504579180216012
Tbc1d4	6.558684442405147e-05	0.11365056332711776
Ndufb2	6.558135048632464e-05	0.3230019403982194
Gm6153	6.557449075746782e-05	0.47264491839800044
Tmem254a	6.554215941568492e-05	0.09194318352667252
Scrn3	6.552862445579172e-05	0.1805993715869043
Dgat1	6.546967484878838e-05	0.4799723619150297
Gm5764	6.543467839250871e-05	0.47676244951226004
Abcb10	6.53986864722001e-05	0.12305631142332224
Gm10499	6.536761177472238e-05	0.5234175534494308
Rps6kc1	6.535695182972561e-05	0.19303455458445218
Lrrc42	6.534615949878361e-05	0.38002145326122383
Sgk1	6.534067856615844e-05	0.1707903821406308
Spata2	6.53010840637575e-05	0.13846469727855837
Gm16984	6.529836055849514e-05	0.5153926160643436
B130055M24Rik	6.523944049593936e-05	0.2891113271287329
Pdzd7	6.523313894032949e-05	0.2859222505579414
Gm26660	6.522014144893942e-05	0.5068433598810784
Ccnd3-ps	6.5151224554746e-05	0.3800330931727966
Fam53a	6.515117854349359e-05	0.5153607742145022
Got1	6.514930618711769e-05	0.4427974149138105
Rpgr	6.510013347920522e-05	0.21016247621420014
Brms1l	6.50854057453481e-05	0.3294998732985893
Uxs1	6.503042633686529e-05	0.048133765321237365
Katnal1	6.489939774198802e-05	0.4002782004110085
Med29	6.489271737006774e-05	0.36340585412690596
Tspoap1	6.487897491580666e-05	0.06982784006117793
Gm6823	6.483306592812922e-05	0.46732030159845117
Gm47260	6.475796811695213e-05	0.4882633820644405
Padi1	6.47443423045653e-05	0.2959025230256237
B930094E09Rik	6.47434165876815e-05	0.2954151358151349
Gm7977	6.469325528770127e-05	0.4596214052987357
Rad54l2	6.467723434353915e-05	0.23309058738819788
Arhgef40	6.459988526483976e-05	0.24073396793250665
Ercc2	6.459302197774987e-05	0.5084991591308093
Mical3	6.456651013403005e-05	0.35810203505496585
2010315B03Rik	6.455390143689379e-05	0.035024026529068365
Mdk	6.450891361098465e-05	0.3653683852929789
Phf11c	6.444344736418365e-05	0.28070957014408915
Gm48786	6.44396833645944e-05	0.484374494605291
Gm47992	6.436443323194093e-05	0.4862607252089866
Nek4	6.434396418152252e-05	0.32085494893044775
Zfp934	6.431738280125908e-05	0.009557944098771087
Gm13147	6.428603294043216e-05	0.5224621322314107
Fam177a	6.428421564016485e-05	0.5140922256925311
Trim7	6.42661777641719e-05	0.07518550206403662
Cntd1	6.423298231183943e-05	0.43743892019884156
Gm37696	6.421046566704966e-05	0.49951153366795736
Gm47601	6.419266459764929e-05	0.4874295718969416
Tomt	6.414076453449727e-05	0.08369182741039083
Ttc39aos1	6.410905975081164e-05	0.06775776874631445
Mocs3	6.409929784886972e-05	0.3476968979850603
Gm26397	6.405265480324924e-05	0.5075213367374991
Gm46203	6.40370974526872e-05	0.4892720270228641
5830454E08Rik	6.395783251639855e-05	0.07990430491210246
Slf1	6.386703469695056e-05	0.15392021120956745
A230056P14Rik	6.38498296229174e-05	0.09585343354606392
Gm12492	6.384080723715815e-05	0.5232254949974049
Gnpnat1	6.381249301043499e-05	0.44397422608349124
Gm14026	6.380849537448665e-05	0.5207988558030814
Anapc10	6.378138996340154e-05	0.19883553039968838
Gm27010	6.36490722451363e-05	0.5061018314357928
Gm4968	6.364292721759762e-05	0.482071717685745
Fam229b	6.363634882167571e-05	0.5150099111547948
Hsf2	6.362819031795175e-05	0.41918549629572033
Bahcc1	6.3516089383819e-05	0.30259623965410165
Gm16477	6.34404166101382e-05	0.5158731121060114
Rab11fip5	6.343034606095024e-05	0.23806502263215712
Snw1	6.340974679469821e-05	0.1425128612952039
Zfp78	6.339032145307812e-05	0.011837049940844224
Mrps35	6.33599823735496e-05	0.33999246165775754
6530402F18Rik	6.33432880438251e-05	0.08296009708798767
Ptpdc1	6.329312592014225e-05	0.2433814858795893
Il20rb	6.327688386672465e-05	0.4119018530867028
Tut4	6.323431653403612e-05	0.064344438469089
Zfp709	6.32059429582715e-05	0.013279469507669228
Zswim1	6.318830949237465e-05	0.002956074897278893
Klrg1	6.317792787768196e-05	0.3923925531742736
Vma21	6.311606107744023e-05	0.04531453657724682
Usp50	6.307124700522258e-05	0.049358139451434746
4931406G06Rik	6.301397335600879e-05	0.06890779987853478
Gm7327	6.29744108932068e-05	0.4644314787885384
Efcab9	6.294818377141828e-05	0.49966459042157985
Tbccd1	6.29334046816905e-05	0.11310651285194917
Gm12312	6.2907490920968e-05	0.5234011233393587
Stamos	6.287869479306715e-05	0.1289682872748894
Cep57	6.284594834228687e-05	0.41060333634052404
Tekt2	6.283631691847289e-05	0.10911088169446892
Gm13244	6.279844324319721e-05	0.5222077627959143
Zfp719	6.274967547722208e-05	0.01297919883548293
Marveld1	6.267311732528538e-05	0.3691743266077945
B230303O12Rik	6.266722018087943e-05	0.29001140721416446
Gm49499	6.261622214511011e-05	0.4824532214733719
1300014J16Rik	6.257102058450416e-05	0.009878508487579466
Slc3a1	6.253856219961006e-05	0.156692741247636
Gm26810	6.247423201290928e-05	0.5065272439089681
St7l	6.246080848112122e-05	0.1297550149014216
Tnnt1	6.241732419592287e-05	0.08539080692195467
Timm10b	6.236848653972768e-05	0.102942104337025
Sin3b	6.235897259989833e-05	0.1669958339281461
Trim24	6.229505142422928e-05	0.07688836517844544
Agtpbp1	6.227592346757745e-05	0.1729432775915843
2810414N06Rik	6.226534190507378e-05	0.05184335817487527
Pcm1	6.214935271364612e-05	0.2902557434563562
Ric8b	6.21295015646454e-05	0.2184657389992073
Pidd1	6.211050775559399e-05	0.2777503774023128
Gm22728	6.208575056482906e-05	0.5100324892836694
1110059G10Rik	6.207683625095216e-05	0.00832309246600812
Hic2	6.20640201566639e-05	0.4276413629965125
Htt	6.205306600126828e-05	0.4178768494077919
Gm11799	6.20376958846284e-05	0.5235955522646927
Gm43457	6.203232235348484e-05	0.49499393724443363
Gm2436	6.202452357025817e-05	0.5088182492305406
Gm16638	6.199819917464562e-05	0.5156541188055974
Tbc1d23	6.197332621489327e-05	0.1140739744647612
Zc3h10	6.190148374958226e-05	0.028075775312308204
Zfp260	6.175017477625732e-05	0.021920389606682855
Gm49132	6.174384503097222e-05	0.4835513599060297
Gm45738	6.169268373869559e-05	0.49002125212967157
Gm13398	6.169227438648075e-05	0.5219335780893218
Gm12689	6.166994037194306e-05	0.5230742335287107
Gm9845	6.164067707954122e-05	0.4467373412156478
Gm12165	6.161728497419129e-05	0.5234952736670058
Gm26549	6.153245131519476e-05	0.5071052186764178
Cadps2	6.15264708718475e-05	0.3473857143425937
Mycbp	6.148889758095436e-05	0.333403051254222
Zc3h12b	6.148270419824847e-05	0.027894251602118114
Lyrm7	6.147471832223592e-05	0.37625895511092156
Pigp	6.14510737112052e-05	0.27693752292407126
Rbx1	6.14084371527917e-05	0.22573166599391858
Smchd1	6.137520630655555e-05	0.15102673523387078
Gm12275	6.13091345737836e-05	0.5234192431101892
Abcf1	6.122986854618074e-05	0.12683698356283898
Gm6568	6.11837145260555e-05	0.468960683925302
Micu3	6.118214696168797e-05	0.357827866721524
Bace2	6.118129078788426e-05	0.3006382635847601
Rpgrip1	6.117011415556018e-05	0.210102634159271
Gm40190	6.111534976408872e-05	0.4978030155072891
Zfp948	6.108837661567454e-05	0.008901042958711414
Gm15821	6.0986508300909645e-05	0.5175934627896273
Fbxl4	6.0981519346856005e-05	0.5169955631532389
Bend3	6.0966516952600815e-05	0.3134532214159974
Gm44321	6.094143951389095e-05	0.49315086155498483
2700049A03Rik	6.091899053285712e-05	0.04752709511087325
Kif17	6.087421638227027e-05	0.39637605696017186
Ccl5	6.087352513534858e-05	0.3783331246716908
1700017B05Rik	6.087217119566064e-05	0.01854810333640749
Itpa	6.087050596343451e-05	0.4037447960500624
Casp7	6.086757032814544e-05	0.3592107606105879
Gm6257	6.083969081516512e-05	0.4716189506898145
AC125149.1	6.0828366252662375e-05	0.10763568522353581
Sinhcaf	6.081742768786242e-05	0.16693562802869588
Rps2-ps9	6.0813741336330785e-05	0.1954341830600922
Cct6b	6.0775616381168965e-05	0.38476145606065437
Cd1d2	6.0696448762308275e-05	0.3859939507072755
Ndufb7	6.0609190708096784e-05	0.322663252743558
Slfn5	6.060583654260492e-05	0.15361897613973075
Gm4032	6.05465731917458e-05	0.4977714004005243
Gm26581	6.0544412516655887e-05	0.5070266958293923
Gm7290	6.048495196062648e-05	0.4647732660537293
Gm17873	6.046719010391846e-05	0.5140819322289325
Chtf18	6.046394356650414e-05	0.42244724459656896
Gm16576	6.04622476823965e-05	0.5157338708968613
Fbxl5	6.039378805221401e-05	0.5170189654127786
Uqcc1	6.0374707379761376e-05	0.05334175387651041
Coq3	6.034758012810653e-05	0.44411695823208014
4931440P22Rik	6.029905348026324e-05	0.07005608356884065
D830035M03Rik	6.0260409660348574e-05	0.4687090983615234
2810039B14Rik	6.015679774650259e-05	0.0503392605780126
Gm29041	6.0129407750277336e-05	0.5048006327908581
Gm1826	6.009951363907451e-05	0.5136722211324688
Gm13822	6.00771187873391e-05	0.5211133827926524
Itsn1	6.0058611181050865e-05	0.4031767007019017
Gm10693	6.005187417343499e-05	0.5234776227102487
Zbtb2	6.0043645290857296e-05	0.029828688528929503
Gm12017	6.0013084780050326e-05	0.5235442765788476
Gm13082	6.001166363372191e-05	0.5225804609081306
Uprt	5.999973852721765e-05	0.053403083665772066
Gm5392	5.999062986439415e-05	0.48026155018651606
Mbnl3	5.995428583669407e-05	0.3678163956419531
Gm2840	5.994162215775545e-05	0.5054293152765406
Mapk8	5.9928973118938674e-05	0.37058497439263083
Cog2	5.991140390369788e-05	0.4389200731159165
Cgas	5.9860186677751016e-05	0.41529479782444606
Phf20	5.9841894019817356e-05	0.2803615533724574
Ebpl	5.9725242175568744e-05	0.4975471553072379
Gm9403	5.965526828264864e-05	0.44984491650184144
Gm7899	5.957894651211495e-05	0.46014867606570786
Ppip5k1	5.951924257784098e-05	0.26085056558787656
Gm8264	5.949345066472248e-05	0.4574543466972112
Zfp668	5.9491484676214775e-05	0.01406085611513086
Cfap300	5.944515163118938e-05	0.41410274890916354
Macrod2	5.9440536209032674e-05	0.3751815315591879
Tmem229b-ps	5.943577507042087e-05	0.09297278138282783
Dgkd	5.943479923040025e-05	0.4803193666785936
Atp2a1	5.943301919815061e-05	0.27278574477440803
Gm13233	5.941705383290174e-05	0.5222451888527675
Gm16565	5.934430807450086e-05	0.5157737568334304
Gm11779	5.93419698538123e-05	0.523597967022333
Cbx3-ps7	5.9341898449895156e-05	0.3643154060612096
Tram2	5.9296870662303175e-05	0.07956114087807964
Btnl9	5.926684530091765e-05	0.33479351735220797
Gm49032	5.926376460135345e-05	0.4838138370877178
Cldn34c1	5.925927813122464e-05	0.42808110744218475
Zfp970	5.921406547315747e-05	0.007999030933916629
Gm16023	5.9140937313433784e-05	0.5170631931252072
Clcn2	5.912787209896387e-05	0.4271907974600163
Hint3	5.9091704907207773e-05	0.4270998373514374
Casp8ap2	5.905588902175494e-05	0.3595117557295808
Thoc7	5.900571685025151e-05	0.10433279885550806
Sik2	5.8918277054018596e-05	0.16735710325094655
Hist1h1e	5.8917926158262765e-05	0.4267056826879593
Copg1	5.8907612094003375e-05	0.44236679266516504
Gadd45b	5.890083829913466e-05	0.5213926474956896
Gm9790	5.8844306246522574e-05	0.44762145750075966
Usp14	5.88067909986828e-05	0.051440921748411306
Gm6788	5.8804503262680954e-05	0.4675734360449367
Fam160b2	5.878448563001128e-05	0.5137474014352553
Gm21781	5.868570823658098e-05	0.5106384144364591
Haus7	5.864069361375499e-05	0.43146258945568555
Armc1	5.8639480385063704e-05	0.2484589460620443
1810014B01Rik	5.860872022994684e-05	0.030750394886642385
Cep72	5.859644852065883e-05	0.41121081942944326
Gm35013	5.8589086812023286e-05	0.5021169428573395
Tnf	5.856462680649206e-05	0.08733107831745524
Gm49195	5.8563901979328055e-05	0.4835137354658676
Acad9	5.854864694084103e-05	0.13694828970008643
Gm18180	5.853926498221315e-05	0.5137374039389906
Gpatch2	5.8516077061917415e-05	0.44223114120178414
Gm7324	5.8475169853620676e-05	0.4644742284772112
Aagab	5.846499472648407e-05	0.11902478396264524
Gm6352	5.842491186957348e-05	0.4708749570122557
Shld2	5.841949583350271e-05	0.1683208790336338
Gm7384	5.840620236743851e-05	0.46383199118947127
Atp5j2	5.8268152026700546e-05	0.27600777469887017
Zfp59	5.8247357133172095e-05	0.01621383531540932
Gm10138	5.824246823453701e-05	0.5231437893107425
Mrps22	5.818049966769987e-05	0.3406047875594903
Abcb4	5.812041779306816e-05	0.123760552113616
Lrrc40	5.8092986086091835e-05	0.38012885691657194
Rhbdl3	5.808258154316808e-05	0.21953899848236524
Gnb5	5.802513209906912e-05	0.4447253493253215
Gt(ROSA)26Sor	5.8014354300219944e-05	0.43693887834355294
Ncor2	5.799854509103925e-05	0.3253138224050077
Apc-ps1	5.798330099039365e-05	0.2213844657962573
Syne2	5.7977584165514034e-05	0.12037216872550616
Gm12902	5.797753493896812e-05	0.5228469306685926
Dclre1b	5.796906200802397e-05	0.47234110979809096
Kbtbd6	5.792969416894789e-05	0.39991512111883676
Zc3h6	5.7911697321141756e-05	0.0274103323511542
Gm12331	5.78975235126025e-05	0.5233860458741776
Wdr48	5.789623783584678e-05	0.03897190079605395
Zswim3	5.786742550448018e-05	0.0028941671447333395
Cep164	5.778258756874595e-05	0.40913348340236866
2610005L07Rik	5.771387280318206e-05	0.04475522609126871
Phrf1	5.769603884853027e-05	0.27879519172827705
Raf1	5.7689652419434994e-05	0.2328535381814485
Lrrc4	5.767083740371954e-05	0.38018254852907296
Acy1	5.764706372142455e-05	0.15261294384032764
Gm13594	5.761253490192524e-05	0.5215491398897676
Marcksl1	5.760786060258336e-05	0.3695542808835819
Cbarp	5.7521247859044914e-05	0.3616151534630959
Gm7224	5.746846852274031e-05	0.4653704157095633
Pmvk	5.745666793703038e-05	0.2679211933121186
Mmaa	5.745296930184487e-05	0.3491325740905963
Pik3r4	5.7425371679675366e-05	0.27565963130667626
Gm49021	5.738851016762844e-05	0.48388873307786745
Msi2	5.737373794488608e-05	0.3387115909114944
Gm20163	5.731299945094409e-05	0.5121718863844791
4931414P19Rik	5.730141422491778e-05	0.06936393823742767
Glrx5	5.729576916844338e-05	0.5229216308731538
Gm15471	5.724565296845514e-05	0.5187500559841116
Tbc1d32	5.7197633221160946e-05	0.11371103388679604
Cspp1	5.718367577806781e-05	0.45633716877604624
Ankrd17	5.7123428475427815e-05	0.20533330507349834
Gm20656	5.7105076454325993e-05	0.5113069373141169
Gm14455	5.7095163745727326e-05	0.5199056950995885
Gm6264	5.7081353760169214e-05	0.4715365016793137
1700037C18Rik	5.7044669080808036e-05	0.024388376792719612
Xlr4d-ps	5.7033366695668446e-05	0.034904971783517924
Gm12663	5.7013594657557155e-05	0.523106316882963
Gm30025	5.70119505859746e-05	0.5037986597585469
AW554918	5.698853994450649e-05	0.11807337571541815
Tmem29	5.698584049722514e-05	0.09127649692831696
Gm43481	5.697568090053112e-05	0.4948614667096972
Btbd16	5.691176978825283e-05	0.33206440393920134
Gm16265	5.6909119398311333e-05	0.516477442568898
P2rx6	5.687486733383817e-05	0.29716732280174785
Sema4f	5.686713422938952e-05	0.1762687697184483
Gm7507	5.6827868898284794e-05	0.4629289704141934
Cyb5r4	5.6827430074071425e-05	0.46373475044805623
Zfp775	5.682062682482666e-05	0.011957341176573544
Gm3839	5.677509904387242e-05	0.49830559015523124
C330013E15Rik	5.671584310151656e-05	0.3415086063492772
Ccnt2	5.669051294857001e-05	0.3821278083317486
Zfp947	5.668158940396512e-05	0.008960978333231284
Map4k5	5.667372984645711e-05	0.37118116742553064
Clcf1	5.666925626462546e-05	0.4270786523424077
Gm45472	5.6666909836877946e-05	0.4905174237222231
Gm16345	5.664123741759586e-05	0.5162465581088835
Tubb3	5.6571973027318526e-05	0.06574746662143327
Atrn	5.655315727310875e-05	0.2836234549190443
Chm	5.653110488153674e-05	0.41931140695779656
Donson	5.64845628641973e-05	0.4901643577958488
Zfp422-ps	5.647479299876033e-05	0.01864199929877497
Gm44746	5.644124948935494e-05	0.4922258265775891
Ovca2	5.6391659869202814e-05	0.29779959866969363
Hspa4l	5.6346664215471706e-05	0.41873274116998704
Gm37174	5.6297427892894944e-05	0.5006359057064305
Gm45221	5.6292544963211374e-05	0.4912197044856781
Coq10a	5.628875874486908e-05	0.44380940556749354
Gna11	5.620650905710424e-05	0.4454283603468856
Gm8942	5.618305102698209e-05	0.45323289401009925
Gm12115	5.615374897810969e-05	0.5235079452861331
Scrn2	5.614000981000294e-05	0.18065949807129733
Cdt1	5.6139935198619296e-05	0.4036645526671935
Cdv3-ps	5.6109676566302475e-05	0.40391523158741605
Gm8973	5.6101356674046354e-05	0.4530056587182432
Tmem147os	5.606081804461782e-05	0.09623748787957054
Dhx30	5.605349803789283e-05	0.4819579405774478
Gm28071	5.604440097078264e-05	0.5056186072665532
Wipf2	5.6034931551723176e-05	0.036904411165537554
Tpsab1	5.6027725550804574e-05	0.08113961969870664
Hypk	5.602103586228513e-05	0.4173728467510437
Gm14541	5.596189923940112e-05	0.5197882693147318
Gm13194	5.5927541105729886e-05	0.5223732750861729
Gm13502	5.591966476096117e-05	0.5217144768251643
B230322F03Rik	5.5861871674738506e-05	0.29019176820398523
Lzts3	5.5850419166450744e-05	0.3756667359593231
Rdh5	5.580894158862324e-05	0.22418441557888413
Cnot4	5.575594881092216e-05	0.43594304375488985
Acot6	5.57334712199157e-05	0.14378233675184998
Gm14491	5.572757607664835e-05	0.5198912199593603
Gm48226	5.570560415384031e-05	0.4856357999254463
Ppm1f	5.570483118503052e-05	0.2604994844271379
Rps6kb1	5.56896723385698e-05	0.19315453110198477
Gm17249	5.5677419629030365e-05	0.5148816597125562
Zfp292	5.5670741539645105e-05	0.021084046760378783
Cit	5.565754135507023e-05	0.42505353930552636
Ccdc159	5.565118501578919e-05	0.3693715931392624
Gm49413	5.562449386524434e-05	0.48268133553677034
Ttc3	5.555390077050855e-05	0.06824472584374386
Gm29596	5.553002587063539e-05	0.5041618055710946
4933439K11Rik	5.5525140221779345e-05	0.07309643016275608
Gm37170	5.550237452282314e-05	0.500665975025379
Gm26525	5.541741070629615e-05	0.5072618457857889
Med8	5.541493248418367e-05	0.36307838046877716
Lysmd4	5.5330983844930404e-05	0.37604365083327973
Gm48153	5.530980634102608e-05	0.4857096330939353
Fbxw17	5.524850253637652e-05	0.5177011277424094
4930599N23Rik	5.5171880020890216e-05	0.06845558848520583
Gm16209	5.5149402914408235e-05	0.5166298142315711
Atxn2	5.508292157502577e-05	0.28455534024656987
Pex14	5.507726621717612e-05	0.28407058612215585
Gm15506	5.503100289456247e-05	0.5186012259091427
Gm9431	5.501269125056815e-05	0.44970650759819875
9130213A22Rik	5.501194710293894e-05	0.08598631884687861
Gm24837	5.4907490077960176e-05	0.5084404981789925
Large2	5.490211170687693e-05	0.38891242522239655
Pkd2l2	5.488828416019804e-05	0.27339352977255615
Fam131a	5.4830524319458214e-05	0.513455979295178
Tmed9	5.4809705388413936e-05	0.09804903408317245
Nudt4	5.471710132559872e-05	0.3062276357410043
Glce	5.470446862377513e-05	0.5228320250533841
Catsperg1	5.461992819964079e-05	0.3610140048215438
Zkscan7	5.458873092017035e-05	0.005883862278208474
Pithd1	5.4541955483963636e-05	0.2740328070360146
Zbtb6	5.4532314347876456e-05	0.02843847495854268
